ลำดับที่,รหัสสถานี,ที่ตั้งสถานี,จังหวัด,วันที่ตรวจวัดสภาพอากาศ,ค่าตรวจวัด,ประเภทข้อมูล
285,552401,ฉวาง,นครศรีธรรมราช,26/3/2018,0.00,ปริมาณฝน
286,552401,ฉวาง,นครศรีธรรมราช,26/4/2018,81.00,ความชื้นสัมพัทธ์
287,552401,ฉวาง,นครศรีธรรมราช,26/4/2018,11.00,ความเร็วลมสุงสุด
288,552401,ฉวาง,นครศรีธรรมราช,26/4/2018,25.20,ปริมาณฝน
289,552401,ฉวาง,นครศรีธรรมราช,27/1/2018,85.00,ความชื้นสัมพัทธ์
290,552401,ฉวาง,นครศรีธรรมราช,27/1/2018,12.00,ความเร็วลมสุงสุด
291,552401,ฉวาง,นครศรีธรรมราช,27/1/2018,0.00,ปริมาณฝน
292,552401,ฉวาง,นครศรีธรรมราช,27/3/2018,79.00,ความชื้นสัมพัทธ์
293,552401,ฉวาง,นครศรีธรรมราช,27/3/2018,13.00,ความเร็วลมสุงสุด
294,552401,ฉวาง,นครศรีธรรมราช,27/3/2018,0.00,ปริมาณฝน
295,552401,ฉวาง,นครศรีธรรมราช,27/4/2018,82.00,ความชื้นสัมพัทธ์
296,552401,ฉวาง,นครศรีธรรมราช,27/4/2018,9.00,ความเร็วลมสุงสุด
297,552401,ฉวาง,นครศรีธรรมราช,27/4/2018,0.00,ปริมาณฝน
298,552401,ฉวาง,นครศรีธรรมราช,28/1/2018,84.00,ความชื้นสัมพัทธ์
299,552401,ฉวาง,นครศรีธรรมราช,28/1/2018,11.00,ความเร็วลมสุงสุด
300,552401,ฉวาง,นครศรีธรรมราช,28/1/2018,15.30,ปริมาณฝน
301,552401,ฉวาง,นครศรีธรรมราช,28/2/2018,75.00,ความชื้นสัมพัทธ์
302,552401,ฉวาง,นครศรีธรรมราช,28/2/2018,11.00,ความเร็วลมสุงสุด
303,552401,ฉวาง,นครศรีธรรมราช,28/2/2018,0.00,ปริมาณฝน
304,552401,ฉวาง,นครศรีธรรมราช,28/3/2018,78.00,ความชื้นสัมพัทธ์
305,552401,ฉวาง,นครศรีธรรมราช,28/3/2018,6.00,ความเร็วลมสุงสุด
306,552401,ฉวาง,นครศรีธรรมราช,28/3/2018,0.00,ปริมาณฝน
307,552401,ฉวาง,นครศรีธรรมราช,28/4/2018,81.00,ความชื้นสัมพัทธ์
308,552401,ฉวาง,นครศรีธรรมราช,28/4/2018,17.00,ความเร็วลมสุงสุด
309,552401,ฉวาง,นครศรีธรรมราช,28/4/2018,6.20,ปริมาณฝน
310,552401,ฉวาง,นครศรีธรรมราช,29/1/2018,86.00,ความชื้นสัมพัทธ์
311,552401,ฉวาง,นครศรีธรรมราช,29/1/2018,15.00,ความเร็วลมสุงสุด
312,552401,ฉวาง,นครศรีธรรมราช,29/1/2018,1.90,ปริมาณฝน
313,552401,ฉวาง,นครศรีธรรมราช,29/3/2018,74.00,ความชื้นสัมพัทธ์
314,552401,ฉวาง,นครศรีธรรมราช,29/3/2018,15.00,ความเร็วลมสุงสุด
315,552401,ฉวาง,นครศรีธรรมราช,29/3/2018,5.40,ปริมาณฝน
316,552401,ฉวาง,นครศรีธรรมราช,29/4/2018,91.00,ความชื้นสัมพัทธ์
317,552401,ฉวาง,นครศรีธรรมราช,29/4/2018,21.00,ความเร็วลมสุงสุด
318,552401,ฉวาง,นครศรีธรรมราช,29/4/2018,32.40,ปริมาณฝน
319,552401,ฉวาง,นครศรีธรรมราช,30/1/2018,83.00,ความชื้นสัมพัทธ์
320,552401,ฉวาง,นครศรีธรรมราช,30/1/2018,10.00,ความเร็วลมสุงสุด
321,552401,ฉวาง,นครศรีธรรมราช,30/1/2018,0.00,ปริมาณฝน
322,552401,ฉวาง,นครศรีธรรมราช,30/3/2018,80.00,ความชื้นสัมพัทธ์
323,552401,ฉวาง,นครศรีธรรมราช,30/3/2018,11.00,ความเร็วลมสุงสุด
324,552401,ฉวาง,นครศรีธรรมราช,30/3/2018,0.00,ปริมาณฝน
325,552401,ฉวาง,นครศรีธรรมราช,30/4/2018,97.00,ความชื้นสัมพัทธ์
326,552401,ฉวาง,นครศรีธรรมราช,30/4/2018,0.00,ความเร็วลมสุงสุด
327,552401,ฉวาง,นครศรีธรรมราช,30/4/2018,0.00,ปริมาณฝน
328,552401,ฉวาง,นครศรีธรรมราช,31/1/2018,84.00,ความชื้นสัมพัทธ์
329,552401,ฉวาง,นครศรีธรรมราช,31/1/2018,5.00,ความเร็วลมสุงสุด
330,552401,ฉวาง,นครศรีธรรมราช,31/1/2018,3.50,ปริมาณฝน
331,552401,ฉวาง,นครศรีธรรมราช,31/3/2018,80.00,ความชื้นสัมพัทธ์
332,552401,ฉวาง,นครศรีธรรมราช,31/3/2018,15.00,ความเร็วลมสุงสุด
333,552401,ฉวาง,นครศรีธรรมราช,31/3/2018,0.00,ปริมาณฝน
334,552401,ฉวาง,นครศรีธรรมราช,31/2/2018,0.00,ความชื้นสัมพัทธ์
335,552401,ฉวาง,นครศรีธรรมราช,31/2/2018,0.00,ความเร็วลมสุงสุด
336,552401,ฉวาง,นครศรีธรรมราช,31/2/2018,0.00,ปริมาณฝน
337,552401,ฉวาง,นครศรีธรรมราช,17/2/2018,73.00,ความชื้นสัมพัทธ์
338,552401,ฉวาง,นครศรีธรรมราช,17/2/2018,9.00,ความเร็วลมสุงสุด
339,552401,ฉวาง,นครศรีธรรมราช,17/2/2018,0.00,ปริมาณฝน
340,552401,ฉวาง,นครศรีธรรมราช,12/1/2018,89.00,ความชื้นสัมพัทธ์
341,552401,ฉวาง,นครศรีธรรมราช,12/1/2018,9.00,ความเร็วลมสุงสุด
342,552401,ฉวาง,นครศรีธรรมราช,12/1/2018,2.50,ปริมาณฝน
343,552401,ฉวาง,นครศรีธรรมราช,4/4/2018,77.00,ความชื้นสัมพัทธ์
344,552401,ฉวาง,นครศรีธรรมราช,4/4/2018,15.00,ความเร็วลมสุงสุด
345,552401,ฉวาง,นครศรีธรรมราช,4/4/2018,0.00,ปริมาณฝน
346,552401,ฉวาง,นครศรีธรรมราช,10/4/2018,78.00,ความชื้นสัมพัทธ์
347,552401,ฉวาง,นครศรีธรรมราช,10/4/2018,8.00,ความเร็วลมสุงสุด
348,552401,ฉวาง,นครศรีธรรมราช,10/4/2018,0.00,ปริมาณฝน
349,552401,ฉวาง,นครศรีธรรมราช,30/2/2018,0.00,ความชื้นสัมพัทธ์
350,552401,ฉวาง,นครศรีธรรมราช,30/2/2018,0.00,ความเร็วลมสุงสุด
351,552401,ฉวาง,นครศรีธรรมราช,30/2/2018,0.00,ปริมาณฝน
352,552401,ฉวาง,นครศรีธรรมราช,31/4/2018,0.00,ความชื้นสัมพัทธ์
353,552401,ฉวาง,นครศรีธรรมราช,31/4/2018,0.00,ความเร็วลมสุงสุด
354,552401,ฉวาง,นครศรีธรรมราช,31/4/2018,0.00,ปริมาณฝน
355,552401,ฉวาง,นครศรีธรรมราช,13/2/2018,79.00,ความชื้นสัมพัทธ์
356,552401,ฉวาง,นครศรีธรรมราช,13/2/2018,11.00,ความเร็วลมสุงสุด
357,552401,ฉวาง,นครศรีธรรมราช,13/2/2018,0.00,ปริมาณฝน
358,552401,ฉวาง,นครศรีธรรมราช,27/2/2018,75.00,ความชื้นสัมพัทธ์
359,552401,ฉวาง,นครศรีธรรมราช,27/2/2018,13.00,ความเร็วลมสุงสุด
360,552401,ฉวาง,นครศรีธรรมราช,27/2/2018,0.00,ปริมาณฝน
361,552401,ฉวาง,นครศรีธรรมราช,1/1/2018,88.00,ความชื้นสัมพัทธ์
362,552401,ฉวาง,นครศรีธรรมราช,1/1/2018,7.00,ความเร็วลมสุงสุด
363,552401,ฉวาง,นครศรีธรรมราช,1/1/2018,0.20,ปริมาณฝน
364,552401,ฉวาง,นครศรีธรรมราช,11/4/2018,73.00,ความชื้นสัมพัทธ์
365,552401,ฉวาง,นครศรีธรรมราช,11/4/2018,15.00,ความเร็วลมสุงสุด
366,552401,ฉวาง,นครศรีธรรมราช,11/4/2018,0.00,ปริมาณฝน
367,552401,ฉวาง,นครศรีธรรมราช,12/4/2018,73.00,ความชื้นสัมพัทธ์
368,552401,ฉวาง,นครศรีธรรมราช,12/4/2018,13.00,ความเร็วลมสุงสุด
369,552401,ฉวาง,นครศรีธรรมราช,12/4/2018,0.00,ปริมาณฝน
370,552401,ฉวาง,นครศรีธรรมราช,29/2/2018,0.00,ความชื้นสัมพัทธ์
371,552401,ฉวาง,นครศรีธรรมราช,29/2/2018,0.00,ความเร็วลมสุงสุด
372,552401,ฉวาง,นครศรีธรรมราช,29/2/2018,0.00,ปริมาณฝน
373,552401,ฉวาง,นครศรีธรรมราช,28/5/2018,0.00,ปริมาณฝน
374,552401,ฉวาง,นครศรีธรรมราช,28/5/2018,96.00,ความชื้นสัมพัทธ์
375,552401,ฉวาง,นครศรีธรรมราช,28/5/2018,0.00,ความเร็วลมสุงสุด
376,552401,ฉวาง,นครศรีธรรมราช,30/5/2018,2.80,ปริมาณฝน
377,552401,ฉวาง,นครศรีธรรมราช,30/5/2018,0.00,ความเร็วลมสุงสุด
378,552401,ฉวาง,นครศรีธรรมราช,30/5/2018,97.00,ความชื้นสัมพัทธ์
379,552401,ฉวาง,นครศรีธรรมราช,31/5/2018,1.00,ปริมาณฝน
380,552401,ฉวาง,นครศรีธรรมราช,31/5/2018,0.00,ความเร็วลมสุงสุด
381,552401,ฉวาง,นครศรีธรรมราช,31/5/2018,97.00,ความชื้นสัมพัทธ์
382,552401,ฉวาง,นครศรีธรรมราช,1/6/2018,1.50,ปริมาณฝน
383,552401,ฉวาง,นครศรีธรรมราช,1/6/2018,0.00,ความเร็วลมสุงสุด
384,552401,ฉวาง,นครศรีธรรมราช,1/6/2018,96.00,ความชื้นสัมพัทธ์
385,552401,ฉวาง,นครศรีธรรมราช,2/6/2018,3.70,ปริมาณฝน
386,552401,ฉวาง,นครศรีธรรมราช,2/6/2018,0.00,ความเร็วลมสุงสุด
387,552401,ฉวาง,นครศรีธรรมราช,2/6/2018,96.00,ความชื้นสัมพัทธ์
388,552401,ฉวาง,นครศรีธรรมราช,3/6/2018,0.20,ปริมาณฝน
389,552401,ฉวาง,นครศรีธรรมราช,3/6/2018,0.00,ความเร็วลมสุงสุด
390,552401,ฉวาง,นครศรีธรรมราช,3/6/2018,97.00,ความชื้นสัมพัทธ์
391,552401,ฉวาง,นครศรีธรรมราช,4/6/2018,0.10,ปริมาณฝน
392,552401,ฉวาง,นครศรีธรรมราช,4/6/2018,0.00,ความเร็วลมสุงสุด
393,552401,ฉวาง,นครศรีธรรมราช,4/6/2018,97.00,ความชื้นสัมพัทธ์
394,552401,ฉวาง,นครศรีธรรมราช,5/6/2018,0.30,ปริมาณฝน
395,552401,ฉวาง,นครศรีธรรมราช,5/6/2018,0.00,ความเร็วลมสุงสุด
396,552401,ฉวาง,นครศรีธรรมราช,5/6/2018,96.00,ความชื้นสัมพัทธ์
397,552401,ฉวาง,นครศรีธรรมราช,6/6/2018,4.30,ปริมาณฝน
398,552401,ฉวาง,นครศรีธรรมราช,6/6/2018,0.00,ความเร็วลมสุงสุด
399,552401,ฉวาง,นครศรีธรรมราช,6/6/2018,97.00,ความชื้นสัมพัทธ์
400,552401,ฉวาง,นครศรีธรรมราช,7/6/2018,0.00,ปริมาณฝน
401,552401,ฉวาง,นครศรีธรรมราช,7/6/2018,0.00,ความเร็วลมสุงสุด
402,552401,ฉวาง,นครศรีธรรมราช,7/6/2018,95.00,ความชื้นสัมพัทธ์
