,addrcode,Year,WeekNum,NumberCases,area,DFpA
16871,101904,2015,44,1,4.7509999999999994,0.2104820037886761
16872,101904,2015,45,1,4.7509999999999994,0.2104820037886761
16873,101904,2015,46,3,4.7509999999999994,0.6314460113660283
16874,101904,2015,47,9,4.7509999999999994,1.8943380340980849
16875,101904,2015,48,7,4.7509999999999994,1.4733740265207327
16876,101904,2015,49,3,4.7509999999999994,0.6314460113660283
16877,101904,2015,50,5,4.7509999999999994,1.0524100189433805
16878,101904,2015,51,1,4.7509999999999994,0.2104820037886761
16879,101904,2015,52,0,4.7509999999999994,0.0
16880,101904,2015,53,0,4.7509999999999994,0.0
16881,101904,2016,1,5,4.7509999999999994,1.0524100189433805
16882,101904,2016,2,2,4.7509999999999994,0.4209640075773522
16883,101904,2016,3,0,4.7509999999999994,0.0
16884,101904,2016,4,2,4.7509999999999994,0.4209640075773522
16885,101904,2016,5,0,4.7509999999999994,0.0
16886,101904,2016,6,1,4.7509999999999994,0.2104820037886761
16887,101904,2016,7,0,4.7509999999999994,0.0
16888,101904,2016,8,0,4.7509999999999994,0.0
16889,101904,2016,9,0,4.7509999999999994,0.0
16890,101904,2016,10,1,4.7509999999999994,0.2104820037886761
16891,101904,2016,11,0,4.7509999999999994,0.0
16892,101904,2016,12,0,4.7509999999999994,0.0
16893,101904,2016,13,0,4.7509999999999994,0.0
16894,101904,2016,14,0,4.7509999999999994,0.0
16895,101904,2016,15,0,4.7509999999999994,0.0
16896,101904,2016,16,0,4.7509999999999994,0.0
16897,101904,2016,17,0,4.7509999999999994,0.0
16898,101904,2016,18,0,4.7509999999999994,0.0
16899,101904,2016,19,0,4.7509999999999994,0.0
16900,101904,2016,20,0,4.7509999999999994,0.0
16901,101904,2016,21,0,4.7509999999999994,0.0
16902,101904,2016,22,0,4.7509999999999994,0.0
16903,101904,2016,23,0,4.7509999999999994,0.0
16904,101904,2016,24,0,4.7509999999999994,0.0
16905,101904,2016,25,0,4.7509999999999994,0.0
16906,101904,2016,26,0,4.7509999999999994,0.0
16907,101904,2016,27,1,4.7509999999999994,0.2104820037886761
16908,101904,2016,28,0,4.7509999999999994,0.0
16909,101904,2016,29,1,4.7509999999999994,0.2104820037886761
16910,101904,2016,30,0,4.7509999999999994,0.0
16911,101904,2016,31,1,4.7509999999999994,0.2104820037886761
16912,101904,2016,32,0,4.7509999999999994,0.0
16913,101904,2016,33,0,4.7509999999999994,0.0
16914,101904,2016,34,0,4.7509999999999994,0.0
16915,101904,2016,35,0,4.7509999999999994,0.0
16916,101904,2016,36,1,4.7509999999999994,0.2104820037886761
16917,101904,2016,37,0,4.7509999999999994,0.0
16918,101904,2016,38,0,4.7509999999999994,0.0
16919,101904,2016,39,0,4.7509999999999994,0.0
16920,101904,2016,40,0,4.7509999999999994,0.0
16921,101904,2016,41,0,4.7509999999999994,0.0
16922,101904,2016,42,2,4.7509999999999994,0.4209640075773522
16923,101904,2016,43,1,4.7509999999999994,0.2104820037886761
16924,101904,2016,44,0,4.7509999999999994,0.0
16925,101904,2016,45,2,4.7509999999999994,0.4209640075773522
16926,101904,2016,46,1,4.7509999999999994,0.2104820037886761
16927,101904,2016,47,0,4.7509999999999994,0.0
16928,101904,2016,48,0,4.7509999999999994,0.0
16929,101904,2016,49,0,4.7509999999999994,0.0
16930,101904,2016,50,1,4.7509999999999994,0.2104820037886761
16931,101904,2016,51,0,4.7509999999999994,0.0
16932,101904,2016,52,1,4.7509999999999994,0.2104820037886761
16933,101904,2017,1,0,4.7509999999999994,0.0
16934,101904,2017,2,0,4.7509999999999994,0.0
16935,101904,2017,3,0,4.7509999999999994,0.0
16936,101904,2017,4,0,4.7509999999999994,0.0
16937,101904,2017,5,0,4.7509999999999994,0.0
16938,101904,2017,6,0,4.7509999999999994,0.0
16939,101904,2017,7,0,4.7509999999999994,0.0
16940,101904,2017,8,0,4.7509999999999994,0.0
16941,101904,2017,9,0,4.7509999999999994,0.0
16942,101904,2017,10,0,4.7509999999999994,0.0
16943,101904,2017,11,0,4.7509999999999994,0.0
16944,101904,2017,12,1,4.7509999999999994,0.2104820037886761
16945,101904,2017,13,0,4.7509999999999994,0.0
16946,101904,2017,14,0,4.7509999999999994,0.0
16947,101904,2017,15,0,4.7509999999999994,0.0
16948,101904,2017,16,4,4.7509999999999994,0.8419280151547044
16949,101904,2017,17,0,4.7509999999999994,0.0
16950,101904,2017,18,0,4.7509999999999994,0.0
16951,101904,2017,19,0,4.7509999999999994,0.0
16952,101904,2017,20,1,4.7509999999999994,0.2104820037886761
16953,101904,2017,21,1,4.7509999999999994,0.2104820037886761
16954,101904,2017,22,1,4.7509999999999994,0.2104820037886761
16955,101904,2017,23,2,4.7509999999999994,0.4209640075773522
16956,101904,2017,24,0,4.7509999999999994,0.0
16957,101904,2017,25,0,4.7509999999999994,0.0
16958,101904,2017,26,0,4.7509999999999994,0.0
16959,101904,2017,27,3,4.7509999999999994,0.6314460113660283
16960,101904,2017,28,2,4.7509999999999994,0.4209640075773522
16961,101904,2017,29,0,4.7509999999999994,0.0
16962,101904,2017,30,0,4.7509999999999994,0.0
16963,101904,2017,31,0,4.7509999999999994,0.0
16964,101904,2017,32,5,4.7509999999999994,1.0524100189433805
16965,101904,2017,33,0,4.7509999999999994,0.0
16966,101904,2017,34,1,4.7509999999999994,0.2104820037886761
16967,101904,2017,35,0,4.7509999999999994,0.0
16968,101904,2017,36,1,4.7509999999999994,0.2104820037886761
16969,101904,2017,37,2,4.7509999999999994,0.4209640075773522
16970,101904,2017,38,1,4.7509999999999994,0.2104820037886761
16971,101904,2017,39,1,4.7509999999999994,0.2104820037886761
16972,101904,2017,40,2,4.7509999999999994,0.4209640075773522
16973,101904,2017,41,0,4.7509999999999994,0.0
16974,101904,2017,42,3,4.7509999999999994,0.6314460113660283
16975,101904,2017,43,2,4.7509999999999994,0.4209640075773522
16976,101904,2017,44,2,4.7509999999999994,0.4209640075773522
16977,101904,2017,45,0,4.7509999999999994,0.0
16978,101904,2017,46,1,4.7509999999999994,0.2104820037886761
16979,101904,2017,47,1,4.7509999999999994,0.2104820037886761
16980,101904,2017,48,1,4.7509999999999994,0.2104820037886761
16981,101904,2017,49,3,4.7509999999999994,0.6314460113660283
16982,101904,2017,50,3,4.7509999999999994,0.6314460113660283
16983,101904,2017,51,0,4.7509999999999994,0.0
16984,101904,2017,52,0,4.7509999999999994,0.0
16985,101904,2018,1,1,4.7509999999999994,0.2104820037886761
16986,101904,2018,2,0,4.7509999999999994,0.0
16987,101904,2018,3,1,4.7509999999999994,0.2104820037886761
16988,101904,2018,4,1,4.7509999999999994,0.2104820037886761
16989,101904,2018,5,0,4.7509999999999994,0.0
16990,101904,2018,6,0,4.7509999999999994,0.0
16991,101904,2018,7,1,4.7509999999999994,0.2104820037886761
16992,101904,2018,8,0,4.7509999999999994,0.0
16993,101904,2018,9,1,4.7509999999999994,0.2104820037886761
16994,101904,2018,10,0,4.7509999999999994,0.0
16995,101904,2018,11,0,4.7509999999999994,0.0
16996,101904,2018,12,0,4.7509999999999994,0.0
16997,101904,2018,13,1,4.7509999999999994,0.2104820037886761
16998,101904,2018,14,0,4.7509999999999994,0.0
16999,101904,2018,15,0,4.7509999999999994,0.0
17000,101904,2018,16,0,4.7509999999999994,0.0
17001,101904,2018,17,0,4.7509999999999994,0.0
17002,101904,2018,18,0,4.7509999999999994,0.0
17003,101904,2018,19,0,4.7509999999999994,0.0
17004,101904,2018,20,0,4.7509999999999994,0.0
17005,101904,2018,21,0,4.7509999999999994,0.0
17006,101904,2018,22,0,4.7509999999999994,0.0
17007,101904,2018,23,0,4.7509999999999994,0.0
17008,101904,2018,24,0,4.7509999999999994,0.0
17009,101905,2014,1,0,9.14,0.0
17010,101905,2014,2,0,9.14,0.0
17011,101905,2014,3,0,9.14,0.0
17012,101905,2014,4,1,9.14,0.10940919037199125
17013,101905,2014,5,1,9.14,0.10940919037199125
17014,101905,2014,6,0,9.14,0.0
17015,101905,2014,7,0,9.14,0.0
17016,101905,2014,8,0,9.14,0.0
17017,101905,2014,9,0,9.14,0.0
17018,101905,2014,10,0,9.14,0.0
17019,101905,2014,11,0,9.14,0.0
17020,101905,2014,12,0,9.14,0.0
17021,101905,2014,13,0,9.14,0.0
17022,101905,2014,14,0,9.14,0.0
17023,101905,2014,15,0,9.14,0.0
17024,101905,2014,16,0,9.14,0.0
17025,101905,2014,17,1,9.14,0.10940919037199125
17026,101905,2014,18,0,9.14,0.0
17027,101905,2014,19,0,9.14,0.0
17028,101905,2014,20,0,9.14,0.0
17029,101905,2014,21,0,9.14,0.0
17030,101905,2014,22,0,9.14,0.0
17031,101905,2014,23,0,9.14,0.0
17032,101905,2014,24,0,9.14,0.0
17033,101905,2014,25,0,9.14,0.0
17034,101905,2014,26,0,9.14,0.0
17035,101905,2014,27,0,9.14,0.0
17036,101905,2014,28,0,9.14,0.0
17037,101905,2014,29,0,9.14,0.0
17038,101905,2014,30,0,9.14,0.0
17039,101905,2014,31,0,9.14,0.0
17040,101905,2014,32,0,9.14,0.0
17041,101905,2014,33,0,9.14,0.0
17042,101905,2014,34,1,9.14,0.10940919037199125
17043,101905,2014,35,1,9.14,0.10940919037199125
17044,101905,2014,36,0,9.14,0.0
17045,101905,2014,37,2,9.14,0.2188183807439825
17046,101905,2014,38,0,9.14,0.0
17047,101905,2014,39,0,9.14,0.0
17048,101905,2014,40,0,9.14,0.0
17049,101905,2014,41,0,9.14,0.0
17050,101905,2014,42,0,9.14,0.0
17051,101905,2014,43,1,9.14,0.10940919037199125
17052,101905,2014,44,0,9.14,0.0
17053,101905,2014,45,0,9.14,0.0
17054,101905,2014,46,0,9.14,0.0
17055,101905,2014,47,1,9.14,0.10940919037199125
17056,101905,2014,48,0,9.14,0.0
17057,101905,2014,49,1,9.14,0.10940919037199125
17058,101905,2014,50,0,9.14,0.0
17059,101905,2014,51,0,9.14,0.0
17060,101905,2014,52,0,9.14,0.0
17061,101905,2015,1,0,9.14,0.0
17062,101905,2015,2,3,9.14,0.3282275711159737
17063,101905,2015,3,1,9.14,0.10940919037199125
17064,101905,2015,4,0,9.14,0.0
17065,101905,2015,5,0,9.14,0.0
17066,101905,2015,6,0,9.14,0.0
17067,101905,2015,7,1,9.14,0.10940919037199125
17068,101905,2015,8,0,9.14,0.0
17069,101905,2015,9,1,9.14,0.10940919037199125
17070,101905,2015,10,0,9.14,0.0
17071,101905,2015,11,0,9.14,0.0
17072,101905,2015,12,0,9.14,0.0
17073,101905,2015,13,0,9.14,0.0
17074,101905,2015,14,0,9.14,0.0
17075,101905,2015,15,0,9.14,0.0
17076,101905,2015,16,2,9.14,0.2188183807439825
17077,101905,2015,17,0,9.14,0.0
17078,101905,2015,18,0,9.14,0.0
17079,101905,2015,19,1,9.14,0.10940919037199125
17080,101905,2015,20,0,9.14,0.0
17081,101905,2015,21,1,9.14,0.10940919037199125
17082,101905,2015,22,1,9.14,0.10940919037199125
17083,101905,2015,23,3,9.14,0.3282275711159737
17084,101905,2015,24,0,9.14,0.0
17085,101905,2015,25,1,9.14,0.10940919037199125
17086,101905,2015,26,0,9.14,0.0
17087,101905,2015,27,0,9.14,0.0
17088,101905,2015,28,1,9.14,0.10940919037199125
17089,101905,2015,29,0,9.14,0.0
17090,101905,2015,30,0,9.14,0.0
17091,101905,2015,31,1,9.14,0.10940919037199125
17092,101905,2015,32,1,9.14,0.10940919037199125
17093,101905,2015,33,1,9.14,0.10940919037199125
17094,101905,2015,34,0,9.14,0.0
17095,101905,2015,35,1,9.14,0.10940919037199125
17096,101905,2015,36,1,9.14,0.10940919037199125
17097,101905,2015,37,1,9.14,0.10940919037199125
17098,101905,2015,38,1,9.14,0.10940919037199125
17099,101905,2015,39,3,9.14,0.3282275711159737
17100,101905,2015,40,2,9.14,0.2188183807439825
17101,101905,2015,41,0,9.14,0.0
17102,101905,2015,42,1,9.14,0.10940919037199125
17103,101905,2015,43,1,9.14,0.10940919037199125
17104,101905,2015,44,2,9.14,0.2188183807439825
17105,101905,2015,45,8,9.14,0.87527352297593
17106,101905,2015,46,3,9.14,0.3282275711159737
17107,101905,2015,47,7,9.14,0.7658643326039387
17108,101905,2015,48,5,9.14,0.5470459518599562
17109,101905,2015,49,6,9.14,0.6564551422319475
17110,101905,2015,50,4,9.14,0.437636761487965
17111,101905,2015,51,0,9.14,0.0
17112,101905,2015,52,0,9.14,0.0
17113,101905,2015,53,0,9.14,0.0
17114,101905,2016,1,1,9.14,0.10940919037199125
17115,101905,2016,2,1,9.14,0.10940919037199125
17116,101905,2016,3,1,9.14,0.10940919037199125
17117,101905,2016,4,4,9.14,0.437636761487965
17118,101905,2016,5,1,9.14,0.10940919037199125
17119,101905,2016,6,1,9.14,0.10940919037199125
17120,101905,2016,7,0,9.14,0.0
17121,101905,2016,8,1,9.14,0.10940919037199125
17122,101905,2016,9,0,9.14,0.0
17123,101905,2016,10,2,9.14,0.2188183807439825
17124,101905,2016,11,1,9.14,0.10940919037199125
17125,101905,2016,12,0,9.14,0.0
17126,101905,2016,13,2,9.14,0.2188183807439825
17127,101905,2016,14,2,9.14,0.2188183807439825
17128,101905,2016,15,0,9.14,0.0
17129,101905,2016,16,2,9.14,0.2188183807439825
17130,101905,2016,17,0,9.14,0.0
17131,101905,2016,18,0,9.14,0.0
17132,101905,2016,19,0,9.14,0.0
17133,101905,2016,20,0,9.14,0.0
17134,101905,2016,21,0,9.14,0.0
17135,101905,2016,22,0,9.14,0.0
17136,101905,2016,23,0,9.14,0.0
17137,101905,2016,24,0,9.14,0.0
17138,101905,2016,25,0,9.14,0.0
17139,101905,2016,26,0,9.14,0.0
17140,101905,2016,27,0,9.14,0.0
17141,101905,2016,28,0,9.14,0.0
17142,101905,2016,29,1,9.14,0.10940919037199125
17143,101905,2016,30,1,9.14,0.10940919037199125
17144,101905,2016,31,0,9.14,0.0
17145,101905,2016,32,0,9.14,0.0
17146,101905,2016,33,0,9.14,0.0
17147,101905,2016,34,0,9.14,0.0
17148,101905,2016,35,0,9.14,0.0
17149,101905,2016,36,0,9.14,0.0
17150,101905,2016,37,0,9.14,0.0
17151,101905,2016,38,0,9.14,0.0
17152,101905,2016,39,1,9.14,0.10940919037199125
17153,101905,2016,40,0,9.14,0.0
17154,101905,2016,41,2,9.14,0.2188183807439825
17155,101905,2016,42,0,9.14,0.0
17156,101905,2016,43,0,9.14,0.0
17157,101905,2016,44,1,9.14,0.10940919037199125
17158,101905,2016,45,0,9.14,0.0
17159,101905,2016,46,0,9.14,0.0
17160,101905,2016,47,0,9.14,0.0
17161,101905,2016,48,0,9.14,0.0
17162,101905,2016,49,0,9.14,0.0
17163,101905,2016,50,0,9.14,0.0
17164,101905,2016,51,1,9.14,0.10940919037199125
17165,101905,2016,52,0,9.14,0.0
17166,101905,2017,1,0,9.14,0.0
17167,101905,2017,2,0,9.14,0.0
17168,101905,2017,3,0,9.14,0.0
17169,101905,2017,4,2,9.14,0.2188183807439825
17170,101905,2017,5,0,9.14,0.0
17171,101905,2017,6,0,9.14,0.0
17172,101905,2017,7,0,9.14,0.0
17173,101905,2017,8,0,9.14,0.0
17174,101905,2017,9,0,9.14,0.0
17175,101905,2017,10,0,9.14,0.0
17176,101905,2017,11,0,9.14,0.0
17177,101905,2017,12,0,9.14,0.0
17178,101905,2017,13,0,9.14,0.0
17179,101905,2017,14,0,9.14,0.0
17180,101905,2017,15,0,9.14,0.0
17181,101905,2017,16,0,9.14,0.0
17182,101905,2017,17,0,9.14,0.0
17183,101905,2017,18,0,9.14,0.0
17184,101905,2017,19,0,9.14,0.0
17185,101905,2017,20,0,9.14,0.0
17186,101905,2017,21,0,9.14,0.0
17187,101905,2017,22,0,9.14,0.0
17188,101905,2017,23,0,9.14,0.0
17189,101905,2017,24,0,9.14,0.0
17190,101905,2017,25,1,9.14,0.10940919037199125
17191,101905,2017,26,1,9.14,0.10940919037199125
17192,101905,2017,27,0,9.14,0.0
17193,101905,2017,28,1,9.14,0.10940919037199125
17194,101905,2017,29,1,9.14,0.10940919037199125
17195,101905,2017,30,1,9.14,0.10940919037199125
17196,101905,2017,31,0,9.14,0.0
17197,101905,2017,32,0,9.14,0.0
17198,101905,2017,33,0,9.14,0.0
17199,101905,2017,34,0,9.14,0.0
17200,101905,2017,35,1,9.14,0.10940919037199125
17201,101905,2017,36,0,9.14,0.0
17202,101905,2017,37,1,9.14,0.10940919037199125
17203,101905,2017,38,1,9.14,0.10940919037199125
17204,101905,2017,39,0,9.14,0.0
17205,101905,2017,40,2,9.14,0.2188183807439825
17206,101905,2017,41,4,9.14,0.437636761487965
17207,101905,2017,42,5,9.14,0.5470459518599562
17208,101905,2017,43,1,9.14,0.10940919037199125
17209,101905,2017,44,1,9.14,0.10940919037199125
17210,101905,2017,45,1,9.14,0.10940919037199125
17211,101905,2017,46,0,9.14,0.0
17212,101905,2017,47,1,9.14,0.10940919037199125
17213,101905,2017,48,4,9.14,0.437636761487965
17214,101905,2017,49,1,9.14,0.10940919037199125
17215,101905,2017,50,0,9.14,0.0
17216,101905,2017,51,0,9.14,0.0
17217,101905,2017,52,0,9.14,0.0
17218,101905,2018,1,0,9.14,0.0
17219,101905,2018,2,0,9.14,0.0
17220,101905,2018,3,0,9.14,0.0
17221,101905,2018,4,0,9.14,0.0
17222,101905,2018,5,0,9.14,0.0
17223,101905,2018,6,0,9.14,0.0
17224,101905,2018,7,0,9.14,0.0
17225,101905,2018,8,2,9.14,0.2188183807439825
17226,101905,2018,9,1,9.14,0.10940919037199125
17227,101905,2018,10,0,9.14,0.0
17228,101905,2018,11,1,9.14,0.10940919037199125
17229,101905,2018,12,5,9.14,0.5470459518599562
17230,101905,2018,13,0,9.14,0.0
17231,101905,2018,14,0,9.14,0.0
17232,101905,2018,15,0,9.14,0.0
17233,101905,2018,16,1,9.14,0.10940919037199125
17234,101905,2018,17,2,9.14,0.2188183807439825
17235,101905,2018,18,0,9.14,0.0
17236,101905,2018,19,0,9.14,0.0
17237,101905,2018,20,0,9.14,0.0
17238,101905,2018,21,0,9.14,0.0
17239,101905,2018,22,0,9.14,0.0
17240,101905,2018,23,0,9.14,0.0
17241,101905,2018,24,0,9.14,0.0
17242,101907,2014,1,0,3.912,0.0
17243,101907,2014,2,0,3.912,0.0
17244,101907,2014,3,0,3.912,0.0
17245,101907,2014,4,0,3.912,0.0
17246,101907,2014,5,0,3.912,0.0
17247,101907,2014,6,0,3.912,0.0
17248,101907,2014,7,0,3.912,0.0
17249,101907,2014,8,0,3.912,0.0
17250,101907,2014,9,0,3.912,0.0
17251,101907,2014,10,0,3.912,0.0
17252,101907,2014,11,0,3.912,0.0
17253,101907,2014,12,0,3.912,0.0
17254,101907,2014,13,0,3.912,0.0
17255,101907,2014,14,0,3.912,0.0
17256,101907,2014,15,0,3.912,0.0
17257,101907,2014,16,0,3.912,0.0
17258,101907,2014,17,0,3.912,0.0
17259,101907,2014,18,0,3.912,0.0
17260,101907,2014,19,0,3.912,0.0
17261,101907,2014,20,0,3.912,0.0
17262,101907,2014,21,0,3.912,0.0
17263,101907,2014,22,0,3.912,0.0
17264,101907,2014,23,0,3.912,0.0
17265,101907,2014,24,0,3.912,0.0
17266,101907,2014,25,0,3.912,0.0
17267,101907,2014,26,0,3.912,0.0
17268,101907,2014,27,0,3.912,0.0
17269,101907,2014,28,0,3.912,0.0
17270,101907,2014,29,0,3.912,0.0
17271,101907,2014,30,0,3.912,0.0
17272,101907,2014,31,0,3.912,0.0
17273,101907,2014,32,0,3.912,0.0
17274,101907,2014,33,0,3.912,0.0
17275,101907,2014,34,0,3.912,0.0
17276,101907,2014,35,0,3.912,0.0
17277,101907,2014,36,0,3.912,0.0
17278,101907,2014,37,0,3.912,0.0
17279,101907,2014,38,0,3.912,0.0
17280,101907,2014,39,0,3.912,0.0
17281,101907,2014,40,0,3.912,0.0
17282,101907,2014,41,0,3.912,0.0
17283,101907,2014,42,0,3.912,0.0
17284,101907,2014,43,0,3.912,0.0
17285,101907,2014,44,0,3.912,0.0
17286,101907,2014,45,0,3.912,0.0
17287,101907,2014,46,0,3.912,0.0
17288,101907,2014,47,0,3.912,0.0
17289,101907,2014,48,0,3.912,0.0
17290,101907,2014,49,0,3.912,0.0
17291,101907,2014,50,0,3.912,0.0
17292,101907,2014,51,0,3.912,0.0
17293,101907,2014,52,0,3.912,0.0
17294,101907,2015,1,0,3.912,0.0
17295,101907,2015,2,0,3.912,0.0
17296,101907,2015,3,0,3.912,0.0
17297,101907,2015,4,0,3.912,0.0
17298,101907,2015,5,0,3.912,0.0
17299,101907,2015,6,0,3.912,0.0
17300,101907,2015,7,0,3.912,0.0
17301,101907,2015,8,0,3.912,0.0
17302,101907,2015,9,0,3.912,0.0
17303,101907,2015,10,0,3.912,0.0
17304,101907,2015,11,0,3.912,0.0
17305,101907,2015,12,0,3.912,0.0
17306,101907,2015,13,0,3.912,0.0
17307,101907,2015,14,0,3.912,0.0
17308,101907,2015,15,0,3.912,0.0
17309,101907,2015,16,0,3.912,0.0
17310,101907,2015,17,0,3.912,0.0
17311,101907,2015,18,1,3.912,0.2556237218813906
17312,101907,2015,19,0,3.912,0.0
17313,101907,2015,20,0,3.912,0.0
17314,101907,2015,21,0,3.912,0.0
17315,101907,2015,22,0,3.912,0.0
17316,101907,2015,23,1,3.912,0.2556237218813906
17317,101907,2015,24,0,3.912,0.0
17318,101907,2015,25,0,3.912,0.0
17319,101907,2015,26,0,3.912,0.0
17320,101907,2015,27,0,3.912,0.0
17321,101907,2015,28,1,3.912,0.2556237218813906
17322,101907,2015,29,1,3.912,0.2556237218813906
17323,101907,2015,30,0,3.912,0.0
17324,101907,2015,31,0,3.912,0.0
17325,101907,2015,32,0,3.912,0.0
17326,101907,2015,33,0,3.912,0.0
17327,101907,2015,34,0,3.912,0.0
17328,101907,2015,35,0,3.912,0.0
17329,101907,2015,36,1,3.912,0.2556237218813906
17330,101907,2015,37,0,3.912,0.0
17331,101907,2015,38,0,3.912,0.0
17332,101907,2015,39,1,3.912,0.2556237218813906
17333,101907,2015,40,1,3.912,0.2556237218813906
17334,101907,2015,41,0,3.912,0.0
17335,101907,2015,42,0,3.912,0.0
17336,101907,2015,43,2,3.912,0.5112474437627812
17337,101907,2015,44,1,3.912,0.2556237218813906
17338,101907,2015,45,1,3.912,0.2556237218813906
17339,101907,2015,46,3,3.912,0.7668711656441718
17340,101907,2015,47,2,3.912,0.5112474437627812
17341,101907,2015,48,1,3.912,0.2556237218813906
17342,101907,2015,49,2,3.912,0.5112474437627812
17343,101907,2015,50,1,3.912,0.2556237218813906
17344,101907,2015,51,0,3.912,0.0
17345,101907,2015,52,0,3.912,0.0
17346,101907,2015,53,0,3.912,0.0
17347,101907,2016,1,3,3.912,0.7668711656441718
17348,101907,2016,2,1,3.912,0.2556237218813906
17349,101907,2016,3,1,3.912,0.2556237218813906
17350,101907,2016,4,0,3.912,0.0
17351,101907,2016,5,1,3.912,0.2556237218813906
17352,101907,2016,6,1,3.912,0.2556237218813906
17353,101907,2016,7,0,3.912,0.0
17354,101907,2016,8,1,3.912,0.2556237218813906
17355,101907,2016,9,0,3.912,0.0
17356,101907,2016,10,0,3.912,0.0
17357,101907,2016,11,0,3.912,0.0
17358,101907,2016,12,0,3.912,0.0
17359,101907,2016,13,0,3.912,0.0
17360,101907,2016,14,0,3.912,0.0
17361,101907,2016,15,1,3.912,0.2556237218813906
17362,101907,2016,16,0,3.912,0.0
17363,101907,2016,17,0,3.912,0.0
17364,101907,2016,18,0,3.912,0.0
17365,101907,2016,19,0,3.912,0.0
17366,101907,2016,20,0,3.912,0.0
17367,101907,2016,21,0,3.912,0.0
17368,101907,2016,22,0,3.912,0.0
17369,101907,2016,23,0,3.912,0.0
17370,101907,2016,24,0,3.912,0.0
17371,101907,2016,25,0,3.912,0.0
17372,101907,2016,26,0,3.912,0.0
17373,101907,2016,27,0,3.912,0.0
17374,101907,2016,28,0,3.912,0.0
17375,101907,2016,29,0,3.912,0.0
17376,101907,2016,30,0,3.912,0.0
17377,101907,2016,31,0,3.912,0.0
17378,101907,2016,32,0,3.912,0.0
17379,101907,2016,33,0,3.912,0.0
17380,101907,2016,34,0,3.912,0.0
17381,101907,2016,35,0,3.912,0.0
17382,101907,2016,36,1,3.912,0.2556237218813906
17383,101907,2016,37,0,3.912,0.0
17384,101907,2016,38,1,3.912,0.2556237218813906
17385,101907,2016,39,0,3.912,0.0
17386,101907,2016,40,0,3.912,0.0
17387,101907,2016,41,0,3.912,0.0
17388,101907,2016,42,0,3.912,0.0
17389,101907,2016,43,0,3.912,0.0
17390,101907,2016,44,0,3.912,0.0
17391,101907,2016,45,0,3.912,0.0
17392,101907,2016,46,0,3.912,0.0
17393,101907,2016,47,0,3.912,0.0
17394,101907,2016,48,0,3.912,0.0
17395,101907,2016,49,0,3.912,0.0
17396,101907,2016,50,1,3.912,0.2556237218813906
17397,101907,2016,51,0,3.912,0.0
17398,101907,2016,52,0,3.912,0.0
17399,101907,2017,1,0,3.912,0.0
17400,101907,2017,2,0,3.912,0.0
17401,101907,2017,3,0,3.912,0.0
17402,101907,2017,4,0,3.912,0.0
17403,101907,2017,5,1,3.912,0.2556237218813906
17404,101907,2017,6,0,3.912,0.0
17405,101907,2017,7,0,3.912,0.0
17406,101907,2017,8,0,3.912,0.0
17407,101907,2017,9,0,3.912,0.0
17408,101907,2017,10,0,3.912,0.0
17409,101907,2017,11,0,3.912,0.0
17410,101907,2017,12,1,3.912,0.2556237218813906
17411,101907,2017,13,0,3.912,0.0
17412,101907,2017,14,0,3.912,0.0
17413,101907,2017,15,0,3.912,0.0
17414,101907,2017,16,0,3.912,0.0
17415,101907,2017,17,0,3.912,0.0
17416,101907,2017,18,1,3.912,0.2556237218813906
17417,101907,2017,19,0,3.912,0.0
17418,101907,2017,20,1,3.912,0.2556237218813906
17419,101907,2017,21,2,3.912,0.5112474437627812
17420,101907,2017,22,1,3.912,0.2556237218813906
17421,101907,2017,23,2,3.912,0.5112474437627812
17422,101907,2017,24,2,3.912,0.5112474437627812
17423,101907,2017,25,0,3.912,0.0
17424,101907,2017,26,2,3.912,0.5112474437627812
17425,101907,2017,27,0,3.912,0.0
17426,101907,2017,28,0,3.912,0.0
17427,101907,2017,29,3,3.912,0.7668711656441718
17428,101907,2017,30,0,3.912,0.0
17429,101907,2017,31,1,3.912,0.2556237218813906
17430,101907,2017,32,1,3.912,0.2556237218813906
17431,101907,2017,33,2,3.912,0.5112474437627812
17432,101907,2017,34,0,3.912,0.0
17433,101907,2017,35,2,3.912,0.5112474437627812
17434,101907,2017,36,0,3.912,0.0
17435,101907,2017,37,0,3.912,0.0
17436,101907,2017,38,0,3.912,0.0
17437,101907,2017,39,1,3.912,0.2556237218813906
17438,101907,2017,40,0,3.912,0.0
17439,101907,2017,41,0,3.912,0.0
17440,101907,2017,42,0,3.912,0.0
17441,101907,2017,43,0,3.912,0.0
17442,101907,2017,44,0,3.912,0.0
17443,101907,2017,45,0,3.912,0.0
17444,101907,2017,46,0,3.912,0.0
17445,101907,2017,47,0,3.912,0.0
17446,101907,2017,48,2,3.912,0.5112474437627812
17447,101907,2017,49,1,3.912,0.2556237218813906
17448,101907,2017,50,1,3.912,0.2556237218813906
17449,101907,2017,51,2,3.912,0.5112474437627812
17450,101907,2017,52,0,3.912,0.0
17451,101907,2018,1,0,3.912,0.0
17452,101907,2018,2,0,3.912,0.0
17453,101907,2018,3,0,3.912,0.0
17454,101907,2018,4,0,3.912,0.0
17455,101907,2018,5,0,3.912,0.0
17456,101907,2018,6,0,3.912,0.0
17457,101907,2018,7,0,3.912,0.0
17458,101907,2018,8,1,3.912,0.2556237218813906
17459,101907,2018,9,1,3.912,0.2556237218813906
17460,101907,2018,10,1,3.912,0.2556237218813906
