,addrcode,Year,WeekNum,NumberCases
2135,100608,2015,26,6
2136,100608,2015,27,9
2137,100608,2015,28,10
2138,100608,2015,29,8
2139,100608,2015,30,12
2140,100608,2015,31,5
2141,100608,2015,32,8
2142,100608,2015,33,12
2143,100608,2015,34,13
2144,100608,2015,35,10
2145,100608,2015,36,12
2146,100608,2015,37,8
2147,100608,2015,38,18
2148,100608,2015,39,13
2149,100608,2015,40,14
2150,100608,2015,41,22
2151,100608,2015,42,14
2152,100608,2015,43,24
2153,100608,2015,44,25
2154,100608,2015,45,36
2155,100608,2015,46,48
2156,100608,2015,47,47
2157,100608,2015,48,32
2158,100608,2015,49,33
2159,100608,2015,50,24
2160,100608,2015,51,5
2161,100608,2016,1,14
2162,100608,2016,2,11
2163,100608,2016,3,7
2164,100608,2016,4,1
2165,100608,2016,5,1
2166,100608,2016,6,2
2167,100608,2016,7,5
2168,100608,2016,8,2
2169,100608,2016,10,3
2170,100608,2016,11,2
2171,100608,2016,12,3
2172,100608,2016,13,1
2173,100608,2016,15,1
2174,100608,2016,17,1
2175,100608,2016,18,1
2176,100608,2016,21,1
2177,100608,2016,22,1
2178,100608,2016,24,1
2179,100608,2016,25,3
2180,100608,2016,27,3
2181,100608,2016,28,3
2182,100608,2016,29,2
2183,100608,2016,30,3
2184,100608,2016,31,5
2185,100608,2016,32,4
2186,100608,2016,33,4
2187,100608,2016,34,8
2188,100608,2016,35,8
2189,100608,2016,36,8
2190,100608,2016,37,5
2191,100608,2016,38,6
2192,100608,2016,39,4
2193,100608,2016,40,4
2194,100608,2016,41,7
2195,100608,2016,42,8
2196,100608,2016,43,6
2197,100608,2016,44,12
2198,100608,2016,45,10
2199,100608,2016,46,8
2200,100608,2016,47,12
2201,100608,2016,48,5
2202,100608,2016,49,1
2203,100608,2016,50,8
2204,100608,2016,51,2
2205,100608,2016,52,1
2206,100608,2016,53,2
2207,100608,2017,1,6
2208,100608,2017,2,3
2209,100608,2017,3,3
2210,100608,2017,4,1
2211,100608,2017,6,2
2212,100608,2017,7,1
2213,100608,2017,8,1
2214,100608,2017,9,2
2215,100608,2017,10,1
2216,100608,2017,12,1
2217,100608,2017,13,2
2218,100608,2017,14,3
2219,100608,2017,15,2
2220,100608,2017,16,2
2221,100608,2017,17,2
2222,100608,2017,22,3
2223,100608,2017,24,4
2224,100608,2017,25,1
2225,100608,2017,26,3
2226,100608,2017,28,1
2227,100608,2017,29,5
2228,100608,2017,30,3
2229,100608,2017,31,10
2230,100608,2017,32,8
2231,100608,2017,33,4
2232,100608,2017,34,6
2233,100608,2017,35,1
2234,100608,2017,36,6
2235,100608,2017,37,6
2236,100608,2017,38,5
2237,100608,2017,39,7
2238,100608,2017,40,3
2239,100608,2017,41,4
2240,100608,2017,42,3
2241,100608,2017,43,6
2242,100608,2017,44,10
2243,100608,2017,45,5
2244,100608,2017,46,3
2245,100608,2017,47,4
2246,100608,2017,48,5
2247,100608,2017,49,8
2248,100608,2017,50,2
2249,100608,2017,52,1
2250,100608,2018,1,4
2251,100608,2018,2,2
2252,100608,2018,3,2
2253,100608,2018,5,1
2254,100608,2018,6,1
2255,100608,2018,8,3
2256,100608,2018,9,1
2257,100608,2018,10,3
2258,100608,2018,11,3
2259,100608,2018,12,3
2260,100608,2018,13,1
2261,100608,2018,14,5
2262,100608,2018,15,5
2263,100608,2018,16,7
2264,100608,2018,17,3
2265,100608,2018,18,6
2266,100608,2018,20,2
2267,100608,2018,21,2
2268,100701,2014,3,1
2269,100701,2014,4,1
2270,100701,2014,27,1
2271,100701,2014,47,2
2272,100701,2014,48,2
2273,100701,2014,49,3
2274,100701,2015,3,1
2275,100701,2015,11,1
2276,100701,2015,20,1
2277,100701,2015,25,2
2278,100701,2015,26,1
2279,100701,2015,28,2
2280,100701,2015,29,1
2281,100701,2015,30,4
2282,100701,2015,32,1
2283,100701,2015,33,1
2284,100701,2015,34,1
2285,100701,2015,35,3
2286,100701,2015,37,1
2287,100701,2015,38,3
2288,100701,2015,39,2
2289,100701,2015,40,2
2290,100701,2015,41,1
2291,100701,2015,43,4
2292,100701,2015,44,1
2293,100701,2015,45,7
2294,100701,2015,46,8
2295,100701,2015,47,8
2296,100701,2015,48,9
2297,100701,2015,49,4
2298,100701,2015,50,1
2299,100701,2016,1,1
2300,100701,2016,2,3
2301,100701,2016,3,1
2302,100701,2016,4,1
2303,100701,2016,6,2
2304,100701,2016,8,5
2305,100701,2016,11,1
2306,100701,2016,12,1
2307,100701,2016,29,1
2308,100701,2016,30,1
2309,100701,2016,31,1
2310,100701,2016,32,2
2311,100701,2016,33,1
2312,100701,2016,34,1
2313,100701,2016,35,1
2314,100701,2016,37,3
2315,100701,2016,39,1
2316,100701,2016,43,1
2317,100701,2016,46,1
2318,100701,2016,47,1
2319,100701,2017,3,1
2320,100701,2017,18,1
2321,100701,2017,25,1
2322,100701,2017,30,1
2323,100701,2017,33,1
2324,100701,2017,35,1
2325,100701,2017,38,1
2326,100701,2017,42,1
2327,100701,2017,43,1
2328,100701,2017,44,2
2329,100701,2017,45,1
2330,100701,2018,13,1
2331,100701,2018,15,1
2332,100702,2014,17,1
2333,100702,2014,24,1
2334,100702,2014,38,1
2335,100702,2014,40,1
2336,100702,2014,41,1
2337,100702,2014,42,1
2338,100702,2014,46,1
2339,100702,2014,48,1
2340,100702,2014,49,2
2341,100702,2014,51,1
2342,100702,2015,4,1
2343,100702,2015,20,1
2344,100702,2015,22,1
2345,100702,2015,24,1
2346,100702,2015,25,1
2347,100702,2015,27,1
2348,100702,2015,29,3
2349,100702,2015,30,1
2350,100702,2015,33,1
2351,100702,2015,35,1
2352,100702,2015,39,1
2353,100702,2015,41,1
2354,100702,2015,42,3
2355,100702,2015,43,1
2356,100702,2015,44,3
2357,100702,2015,45,2
2358,100702,2015,46,6
2359,100702,2015,47,2
2360,100702,2015,48,4
2361,100702,2015,49,3
2362,100702,2015,50,1
2363,100702,2016,3,1
2364,100702,2016,25,1
2365,100702,2016,35,1
2366,100702,2016,36,1
2367,100702,2016,37,1
2368,100702,2016,41,1
2369,100702,2016,42,2
2370,100702,2016,45,1
2371,100702,2017,5,1
2372,100702,2017,21,1
2373,100702,2017,26,1
2374,100702,2017,28,1
2375,100702,2017,31,1
2376,100702,2017,32,1
2377,100702,2017,35,1
2378,100702,2017,38,1
2379,100702,2017,41,1
2380,100702,2017,44,1
2381,100702,2017,45,1
2382,100702,2017,46,2
2383,100702,2017,50,2
2384,100702,2017,51,2
2385,100703,2014,3,1
2386,100703,2014,10,1
2387,100703,2014,16,1
2388,100703,2014,21,1
2389,100703,2014,24,1
2390,100703,2014,32,1
2391,100703,2014,38,1
2392,100703,2014,40,1
2393,100703,2014,41,1
2394,100703,2014,42,2
2395,100703,2014,43,1
2396,100703,2014,44,1
2397,100703,2014,48,2
2398,100703,2014,49,1
2399,100703,2015,2,1
2400,100703,2015,5,1
2401,100703,2015,6,1
2402,100703,2015,7,1
2403,100703,2015,9,1
2404,100703,2015,18,1
2405,100703,2015,20,1
2406,100703,2015,21,2
2407,100703,2015,22,1
2408,100703,2015,23,1
2409,100703,2015,27,1
2410,100703,2015,28,1
2411,100703,2015,30,1
2412,100703,2015,33,2
2413,100703,2015,34,2
2414,100703,2015,35,3
2415,100703,2015,36,2
2416,100703,2015,37,2
2417,100703,2015,38,4
2418,100703,2015,40,1
2419,100703,2015,41,3
2420,100703,2015,42,4
2421,100703,2015,43,1
2422,100703,2015,44,4
2423,100703,2015,45,1
2424,100703,2015,46,5
2425,100703,2015,47,4
2426,100703,2015,48,8
2427,100703,2015,49,5
2428,100703,2015,50,4
2429,100703,2015,51,1
2430,100703,2016,9,1
2431,100703,2016,10,1
2432,100703,2016,20,1
2433,100703,2016,53,1
2434,100703,2017,4,1
2435,100703,2017,9,1
2436,100703,2017,22,1
2437,100703,2017,28,1
2438,100703,2017,31,1
2439,100703,2017,34,2
2440,100703,2017,35,1
2441,100703,2017,38,1
2442,100703,2017,49,1
2443,100703,2018,2,1
2444,100703,2018,3,1
2445,100703,2018,16,1
2446,100703,2018,17,1
2447,100704,2014,9,1
2448,100704,2014,10,1
2449,100704,2014,17,1
2450,100704,2014,26,1
2451,100704,2014,28,1
2452,100704,2014,37,1
2453,100704,2014,42,1
2454,100704,2014,48,1
2455,100704,2014,51,1
2456,100704,2015,1,1
2457,100704,2015,4,1
2458,100704,2015,11,1
2459,100704,2015,13,2
2460,100704,2015,16,1
2461,100704,2015,18,1
2462,100704,2015,19,1
2463,100704,2015,20,1
2464,100704,2015,23,1
2465,100704,2015,25,2
2466,100704,2015,26,1
2467,100704,2015,28,1
2468,100704,2015,29,1
2469,100704,2015,30,1
2470,100704,2015,32,3
2471,100704,2015,33,2
2472,100704,2015,34,4
2473,100704,2015,35,1
2474,100704,2015,36,3
2475,100704,2015,37,2
2476,100704,2015,38,1
2477,100704,2015,39,2
2478,100704,2015,40,4
2479,100704,2015,41,1
2480,100704,2015,42,2
2481,100704,2015,43,2
2482,100704,2015,44,3
2483,100704,2015,45,1
2484,100704,2015,46,5
2485,100704,2015,47,9
2486,100704,2015,48,1
2487,100704,2015,49,6
2488,100704,2015,50,3
2489,100704,2015,51,5
2490,100704,2016,2,1
2491,100704,2016,3,2
2492,100704,2016,4,2
2493,100704,2016,17,1
2494,100704,2016,31,1
2495,100704,2016,38,1
2496,100704,2016,40,1
2497,100704,2016,47,1
2498,100704,2016,48,1
2499,100704,2016,50,1
2500,100704,2017,10,1
2501,100704,2017,16,1
2502,100704,2017,17,1
2503,100704,2017,23,1
2504,100704,2017,26,1
2505,100704,2017,27,1
2506,100704,2017,30,3
2507,100704,2017,34,1
2508,100704,2017,37,1
2509,100704,2017,39,1
2510,100704,2017,42,1
2511,100704,2017,44,1
2512,100704,2017,46,1
2513,100704,2017,48,1
2514,100704,2017,49,2
2515,100704,2017,50,1
2516,100704,2018,1,1
2517,100704,2018,4,1
2518,100704,2018,5,1
2519,100704,2018,7,3
2520,100704,2018,8,1
2521,100704,2018,11,1
2522,100704,2018,12,2
2523,100704,2018,14,1
2524,100704,2018,16,2
2525,100704,2018,17,2
2526,100801,2014,13,1
2527,100801,2014,19,1
2528,100801,2014,33,1
2529,100801,2014,34,2
2530,100801,2014,40,2
2531,100801,2014,41,1
2532,100801,2014,46,1
2533,100801,2014,48,1
2534,100801,2014,49,2
2535,100801,2015,1,2
2536,100801,2015,2,3
2537,100801,2015,3,2
2538,100801,2015,6,2
2539,100801,2015,9,2
2540,100801,2015,11,1
2541,100801,2015,14,1
2542,100801,2015,16,1
2543,100801,2015,21,1
2544,100801,2015,22,2
2545,100801,2015,24,2
2546,100801,2015,26,1
2547,100801,2015,30,1
2548,100801,2015,31,1
2549,100801,2015,33,2
2550,100801,2015,35,1
2551,100801,2015,36,1
2552,100801,2015,37,1
2553,100801,2015,38,3
2554,100801,2015,39,1
2555,100801,2015,42,2
2556,100801,2015,43,4
2557,100801,2015,44,5
2558,100801,2015,45,7
2559,100801,2015,46,10
2560,100801,2015,47,4
2561,100801,2015,48,6
2562,100801,2015,49,4
2563,100801,2015,50,4
2564,100801,2015,51,2
2565,100801,2016,1,4
2566,100801,2016,5,1
2567,100801,2016,6,2
2568,100801,2016,7,1
2569,100801,2016,9,1
2570,100801,2016,10,1
2571,100801,2016,11,1
2572,100801,2016,12,2
2573,100801,2016,14,1
2574,100801,2016,29,1
2575,100801,2016,30,1
2576,100801,2016,37,2
2577,100801,2016,40,4
2578,100801,2016,42,1
2579,100801,2016,46,1
2580,100801,2016,47,2
2581,100801,2016,48,1
2582,100801,2016,50,1
2583,100801,2016,51,1
2584,100801,2017,3,3
2585,100801,2017,5,1
2586,100801,2017,6,1
2587,100801,2017,7,1
2588,100801,2017,10,1
2589,100801,2017,16,1
2590,100801,2017,24,1
2591,100801,2017,29,2
2592,100801,2017,30,1
2593,100801,2017,32,2
2594,100801,2017,33,1
2595,100801,2017,35,1
2596,100801,2017,44,1
2597,100801,2017,45,1
2598,100801,2017,46,1
2599,100801,2017,48,3
2600,100801,2017,49,3
2601,100801,2018,1,1
2602,100801,2018,3,2
2603,100801,2018,8,1
2604,100801,2018,13,1
2605,100802,2014,43,1
2606,100802,2015,7,1
2607,100802,2015,12,1
2608,100802,2015,33,1
2609,100802,2015,34,2
2610,100802,2015,37,2
2611,100802,2015,39,1
2612,100802,2015,40,1
2613,100802,2015,41,1
2614,100802,2015,43,2
2615,100802,2015,44,1
2616,100802,2015,45,2
2617,100802,2015,46,2
2618,100802,2015,47,6
2619,100802,2015,48,1
2620,100802,2015,49,2
2621,100802,2015,50,1
2622,100802,2016,2,2
2623,100802,2016,4,1
2624,100802,2016,5,1
2625,100802,2016,6,2
2626,100802,2016,8,1
2627,100802,2016,11,1
2628,100802,2016,25,1
2629,100802,2016,34,1
2630,100802,2016,38,1
2631,100802,2016,39,2
2632,100802,2016,40,3
2633,100802,2016,43,2
2634,100802,2016,44,1
2635,100802,2016,47,1
2636,100802,2016,53,1
2637,100802,2017,32,1
2638,100802,2017,35,1
2639,100802,2017,41,2
2640,100802,2018,1,1
2641,100803,2014,3,1
2642,100803,2014,36,1
2643,100803,2014,38,2
2644,100803,2014,47,1
2645,100803,2015,23,1
2646,100803,2015,30,1
2647,100803,2015,34,2
2648,100803,2015,35,1
2649,100803,2015,37,3
2650,100803,2015,38,1
2651,100803,2015,39,1
2652,100803,2015,40,1
2653,100803,2015,42,2
2654,100803,2015,43,1
2655,100803,2015,44,3
2656,100803,2015,45,4
2657,100803,2015,46,2
2658,100803,2015,47,2
2659,100803,2015,48,7
2660,100803,2015,49,5
2661,100803,2015,50,2
2662,100803,2016,1,1
2663,100803,2016,3,1
2664,100803,2016,35,1
2665,100803,2016,44,1
2666,100803,2016,50,2
2667,100803,2017,1,1
2668,100803,2017,4,1
2669,100803,2017,7,1
2670,100803,2017,9,1
2671,100803,2017,11,1
2672,100803,2017,15,1
2673,100803,2017,22,1
2674,100803,2017,25,1
2675,100803,2017,27,1
2676,100803,2017,28,1
2677,100803,2017,29,4
2678,100803,2017,30,2
2679,100803,2017,31,4
2680,100803,2017,32,2
2681,100803,2017,33,1
2682,100803,2017,34,1
2683,100803,2017,36,2
2684,100803,2017,37,2
2685,100803,2017,38,1
2686,100803,2017,41,1
2687,100803,2017,44,1
2688,100803,2017,49,1
2689,100803,2017,51,1
2690,100803,2018,1,1
2691,100803,2018,2,2
2692,100803,2018,5,1
2693,100803,2018,11,2
2694,100804,2014,8,1
2695,100804,2014,24,1
2696,100804,2014,37,1
2697,100804,2015,9,1
2698,100804,2015,11,1
2699,100804,2015,20,1
2700,100804,2015,23,1
2701,100804,2015,24,1
2702,100804,2015,25,1
2703,100804,2015,35,1
2704,100804,2015,37,2
2705,100804,2015,38,1
2706,100804,2015,39,1
2707,100804,2015,40,2
2708,100804,2015,42,1
2709,100804,2015,43,3
2710,100804,2015,44,1
2711,100804,2015,45,2
2712,100804,2015,46,2
2713,100804,2015,47,8
2714,100804,2015,48,1
2715,100804,2015,49,1
2716,100804,2015,50,3
2717,100804,2016,4,1
2718,100804,2016,9,1
2719,100804,2016,39,1
2720,100804,2016,42,1
2721,100804,2016,43,1
2722,100804,2017,18,1
2723,100804,2017,25,1
2724,100804,2017,37,1
2725,100804,2017,50,1
2726,100804,2018,19,1
2727,100805,2014,7,1
2728,100805,2014,8,1
2729,100805,2014,11,1
2730,100805,2014,14,1
2731,100805,2014,15,1
2732,100805,2014,21,1
2733,100805,2014,22,1
2734,100805,2014,28,2
2735,100805,2014,32,1
2736,100805,2014,37,1
2737,100805,2014,38,1
2738,100805,2014,45,1
2739,100805,2014,46,1
2740,100805,2014,47,1
2741,100805,2014,49,2
2742,100805,2015,2,3
2743,100805,2015,6,1
2744,100805,2015,7,1
2745,100805,2015,11,1
2746,100805,2015,32,1
2747,100805,2015,33,2
2748,100805,2015,35,1
2749,100805,2015,38,1
2750,100805,2015,39,1
2751,100805,2015,40,1
2752,100805,2015,41,1
2753,100805,2015,42,1
2754,100805,2015,43,3
2755,100805,2015,44,1
2756,100805,2015,45,2
2757,100805,2015,47,3
2758,100805,2015,49,1
2759,100805,2015,50,1
2760,100805,2015,51,1
2761,100805,2016,1,2
2762,100805,2016,2,2
2763,100805,2016,3,1
2764,100805,2017,20,1
2765,100805,2017,21,1
2766,100805,2017,28,2
2767,100805,2017,29,1
2768,100805,2017,37,2
2769,100805,2017,41,1
2770,100805,2017,43,1
2771,100805,2018,14,1
2772,100805,2018,16,1
2773,100905,2014,2,1
2774,100905,2014,3,1
2775,100905,2014,4,1
2776,100905,2014,5,1
2777,100905,2014,6,1
2778,100905,2014,9,1
2779,100905,2014,10,1
2780,100905,2014,13,1
2781,100905,2014,14,2
2782,100905,2014,17,1
2783,100905,2014,19,1
2784,100905,2014,20,1
2785,100905,2014,22,1
2786,100905,2014,23,1
2787,100905,2014,26,1
2788,100905,2014,27,2
2789,100905,2014,28,2
2790,100905,2014,29,5
2791,100905,2014,31,1
2792,100905,2014,33,1
2793,100905,2014,34,3
2794,100905,2014,35,2
2795,100905,2014,36,3
2796,100905,2014,37,2
2797,100905,2014,39,2
2798,100905,2014,41,1
2799,100905,2014,42,2
2800,100905,2014,43,5
2801,100905,2014,44,2
2802,100905,2014,45,3
2803,100905,2014,46,3
2804,100905,2014,47,1
2805,100905,2014,48,2
2806,100905,2014,51,3
2807,100905,2015,4,1
2808,100905,2015,5,4
2809,100905,2015,6,4
2810,100905,2015,7,5
2811,100905,2015,8,2
2812,100905,2015,9,2
2813,100905,2015,10,4
2814,100905,2015,11,2
2815,100905,2015,12,4
2816,100905,2015,13,2
2817,100905,2015,14,2
2818,100905,2015,15,5
2819,100905,2015,16,8
2820,100905,2015,17,5
2821,100905,2015,18,6
2822,100905,2015,19,13
2823,100905,2015,20,8
2824,100905,2015,21,13
2825,100905,2015,22,9
2826,100905,2015,23,7
2827,100905,2015,24,9
2828,100905,2015,25,5
2829,100905,2015,26,7
2830,100905,2015,27,12
2831,100905,2015,28,6
2832,100905,2015,29,4
2833,100905,2015,30,7
2834,100905,2015,31,4
2835,100905,2015,32,11
2836,100905,2015,33,11
2837,100905,2015,34,6
2838,100905,2015,35,7
2839,100905,2015,36,8
2840,100905,2015,37,16
2841,100905,2015,38,11
2842,100905,2015,39,8
2843,100905,2015,40,13
2844,100905,2015,41,13
2845,100905,2015,42,20
2846,100905,2015,43,20
2847,100905,2015,44,26
2848,100905,2015,45,29
2849,100905,2015,46,39
2850,100905,2015,47,37
2851,100905,2015,48,37
2852,100905,2015,49,21
2853,100905,2015,50,15
2854,100905,2015,51,5
2855,100905,2016,1,8
2856,100905,2016,2,7
2857,100905,2016,3,8
2858,100905,2016,4,5
2859,100905,2016,5,2
2860,100905,2016,6,1
2861,100905,2016,7,2
2862,100905,2016,8,1
2863,100905,2016,9,1
2864,100905,2016,10,1
2865,100905,2016,11,1
2866,100905,2016,12,3
2867,100905,2016,13,1
2868,100905,2016,14,1
2869,100905,2016,15,2
2870,100905,2016,21,1
2871,100905,2016,29,2
2872,100905,2016,30,2
2873,100905,2016,33,3
2874,100905,2016,34,1
2875,100905,2016,35,1
2876,100905,2016,36,2
2877,100905,2016,37,1
2878,100905,2016,38,2
2879,100905,2016,39,2
2880,100905,2016,40,3
2881,100905,2016,42,1
2882,100905,2016,43,4
2883,100905,2016,45,1
2884,100905,2016,46,8
2885,100905,2016,47,5
2886,100905,2016,48,5
2887,100905,2016,49,2
2888,100905,2016,50,5
2889,100905,2016,51,2
2890,100905,2016,52,2
2891,100905,2016,53,2
2892,100905,2017,1,1
2893,100905,2017,2,1
2894,100905,2017,3,2
2895,100905,2017,4,2
2896,100905,2017,5,2
2897,100905,2017,8,1
2898,100905,2017,9,2
2899,100905,2017,12,1
2900,100905,2017,17,1
2901,100905,2017,18,1
2902,100905,2017,22,1
2903,100905,2017,23,1
2904,100905,2017,24,3
2905,100905,2017,26,3
2906,100905,2017,27,1
2907,100905,2017,28,2
2908,100905,2017,29,5
2909,100905,2017,30,1
2910,100905,2017,31,3
2911,100905,2017,32,1
2912,100905,2017,33,1
2913,100905,2017,35,2
2914,100905,2017,36,4
2915,100905,2017,37,2
2916,100905,2017,38,2
2917,100905,2017,39,2
2918,100905,2017,40,1
2919,100905,2017,41,5
2920,100905,2017,42,4
2921,100905,2017,43,3
2922,100905,2017,44,7
2923,100905,2017,45,2
2924,100905,2017,46,2
2925,100905,2017,47,4
2926,100905,2017,48,3
2927,100905,2017,50,3
2928,100905,2017,51,2
2929,100905,2018,1,2
2930,100905,2018,2,2
2931,100905,2018,3,1
2932,100905,2018,4,1
2933,100905,2018,5,2
2934,100905,2018,6,3
2935,100905,2018,8,2
2936,100905,2018,9,2
2937,100905,2018,11,6
2938,100905,2018,12,2
2939,100905,2018,13,3
2940,100905,2018,14,8
2941,100905,2018,15,2
2942,100905,2018,17,4
2943,100905,2018,18,1
2944,100905,2018,20,4
2945,100910,2018,11,1
2946,101001,2014,2,1
2947,101001,2014,3,1
2948,101001,2014,4,1
2949,101001,2014,5,1
2950,101001,2014,8,1
2951,101001,2014,11,2
2952,101001,2014,12,1
2953,101001,2014,14,2
2954,101001,2014,19,1
2955,101001,2014,20,1
2956,101001,2014,25,3
2957,101001,2014,26,4
2958,101001,2014,27,3
2959,101001,2014,28,1
2960,101001,2014,29,3
2961,101001,2014,30,1
2962,101001,2014,31,3
2963,101001,2014,32,1
2964,101001,2014,35,1
2965,101001,2014,37,2
2966,101001,2014,38,2
2967,101001,2014,41,1
2968,101001,2014,42,1
2969,101001,2014,44,1
2970,101001,2014,45,1
2971,101001,2014,46,2
2972,101001,2014,47,1
2973,101001,2014,49,1
2974,101001,2014,50,1
2975,101001,2014,51,2
2976,101001,2015,1,1
2977,101001,2015,7,1
2978,101001,2015,8,1
2979,101001,2015,9,2
2980,101001,2015,12,1
2981,101001,2015,14,1
2982,101001,2015,15,1
2983,101001,2015,16,3
2984,101001,2015,17,5
2985,101001,2015,19,4
2986,101001,2015,20,2
2987,101001,2015,21,3
2988,101001,2015,22,2
2989,101001,2015,23,1
2990,101001,2015,24,1
2991,101001,2015,25,1
2992,101001,2015,26,2
2993,101001,2015,27,8
2994,101001,2015,28,6
2995,101001,2015,29,3
2996,101001,2015,30,5
2997,101001,2015,31,10
2998,101001,2015,32,10
2999,101001,2015,33,9
3000,101001,2015,34,12
3001,101001,2015,35,14
3002,101001,2015,36,11
3003,101001,2015,37,20
3004,101001,2015,38,18
3005,101001,2015,39,22
3006,101001,2015,40,14
3007,101001,2015,41,19
3008,101001,2015,42,13
3009,101001,2015,43,16
3010,101001,2015,44,16
3011,101001,2015,45,24
3012,101001,2015,46,30
3013,101001,2015,47,16
3014,101001,2015,48,26
3015,101001,2015,49,23
3016,101001,2015,50,14
3017,101001,2015,51,4
3018,101001,2016,1,8
3019,101001,2016,2,4
3020,101001,2016,3,5
3021,101001,2016,4,6
3022,101001,2016,5,1
3023,101001,2016,6,6
3024,101001,2016,7,5
3025,101001,2016,8,1
3026,101001,2016,9,5
3027,101001,2016,11,2
3028,101001,2016,12,2
3029,101001,2016,13,4
3030,101001,2016,14,2
3031,101001,2016,16,1
3032,101001,2016,17,2
3033,101001,2016,19,1
3034,101001,2016,22,1
3035,101001,2016,24,1
3036,101001,2016,25,2
3037,101001,2016,28,1
3038,101001,2016,29,4
3039,101001,2016,31,1
3040,101001,2016,32,5
3041,101001,2016,33,1
3042,101001,2016,34,5
3043,101001,2016,35,4
3044,101001,2016,36,5
3045,101001,2016,37,6
3046,101001,2016,38,2
3047,101001,2016,39,4
3048,101001,2016,40,6
3049,101001,2016,41,7
3050,101001,2016,42,5
3051,101001,2016,43,10
3052,101001,2016,44,6
3053,101001,2016,45,4
3054,101001,2016,46,4
3055,101001,2016,47,3
3056,101001,2016,48,3
3057,101001,2016,49,5
3058,101001,2016,50,1
3059,101001,2016,51,1
3060,101001,2016,53,1
3061,101001,2017,1,2
3062,101001,2017,2,2
3063,101001,2017,3,5
3064,101001,2017,4,1
3065,101001,2017,5,2
3066,101001,2017,10,1
3067,101001,2017,11,1
3068,101001,2017,16,1
3069,101001,2017,22,1
3070,101001,2017,24,1
3071,101001,2017,25,1
3072,101001,2017,26,2
3073,101001,2017,27,7
3074,101001,2017,28,1
3075,101001,2017,29,2
3076,101001,2017,30,6
3077,101001,2017,31,10
3078,101001,2017,32,5
3079,101001,2017,33,7
3080,101001,2017,34,5
3081,101001,2017,35,4
3082,101001,2017,36,4
3083,101001,2017,37,12
3084,101001,2017,38,7
3085,101001,2017,39,3
3086,101001,2017,40,4
3087,101001,2017,41,9
3088,101001,2017,42,10
3089,101001,2017,43,4
3090,101001,2017,44,1
3091,101001,2017,45,6
3092,101001,2017,46,3
3093,101001,2017,47,3
3094,101001,2017,48,4
3095,101001,2017,50,7
3096,101001,2017,51,5
3097,101001,2018,1,3
3098,101001,2018,2,3
3099,101001,2018,3,4
3100,101001,2018,4,3
3101,101001,2018,5,5
3102,101001,2018,6,2
3103,101001,2018,9,6
3104,101001,2018,10,1
3105,101001,2018,11,3
3106,101001,2018,12,8
3107,101001,2018,13,8
3108,101001,2018,14,4
3109,101001,2018,15,3
3110,101001,2018,16,3
3111,101001,2018,17,4
3112,101001,2018,19,4
3113,101002,2014,7,1
3114,101002,2014,9,1
3115,101002,2014,10,1
3116,101002,2014,11,1
3117,101002,2014,12,2
3118,101002,2014,13,1
3119,101002,2014,19,1
3120,101002,2014,23,1
3121,101002,2014,25,1
3122,101002,2014,26,2
3123,101002,2014,31,1
3124,101002,2014,41,1
3125,101002,2014,47,1
3126,101002,2015,4,1
3127,101002,2015,5,1
3128,101002,2015,7,1
3129,101002,2015,12,1
3130,101002,2015,14,1
3131,101002,2015,18,2
3132,101002,2015,19,3
3133,101002,2015,20,3
3134,101002,2015,21,4
3135,101002,2015,22,1
3136,101002,2015,23,4
3137,101002,2015,24,3
3138,101002,2015,25,4
3139,101002,2015,26,4
3140,101002,2015,27,4
3141,101002,2015,28,3
3142,101002,2015,29,3
3143,101002,2015,30,3
3144,101002,2015,31,4
3145,101002,2015,32,2
3146,101002,2015,33,5
3147,101002,2015,34,9
3148,101002,2015,35,8
3149,101002,2015,36,8
3150,101002,2015,37,5
3151,101002,2015,38,7
3152,101002,2015,39,8
3153,101002,2015,40,13
3154,101002,2015,41,7
3155,101002,2015,42,3
3156,101002,2015,43,5
3157,101002,2015,44,4
3158,101002,2015,45,8
3159,101002,2015,46,11
3160,101002,2015,47,12
3161,101002,2015,48,7
3162,101002,2015,49,3
3163,101002,2015,50,3
3164,101002,2015,51,1
3165,101002,2016,1,5
3166,101002,2016,2,2
3167,101002,2016,3,4
3168,101002,2016,4,4
3169,101002,2016,5,6
3170,101002,2016,6,1
3171,101002,2016,8,1
3172,101002,2016,9,1
3173,101002,2016,10,1
3174,101002,2016,12,1
3175,101002,2016,13,2
3176,101002,2016,15,1
3177,101002,2016,16,1
3178,101002,2016,18,1
3179,101002,2016,19,1
3180,101002,2016,23,1
3181,101002,2016,24,2
3182,101002,2016,25,2
3183,101002,2016,26,1
3184,101002,2016,27,3
3185,101002,2016,28,4
3186,101002,2016,29,3
3187,101002,2016,30,1
3188,101002,2016,31,3
3189,101002,2016,32,2
3190,101002,2016,33,2
3191,101002,2016,34,1
3192,101002,2016,35,1
3193,101002,2016,37,1
3194,101002,2016,39,1
3195,101002,2016,40,1
3196,101002,2016,42,1
3197,101002,2016,43,1
3198,101002,2016,44,2
3199,101002,2016,45,2
3200,101002,2016,46,2
3201,101002,2016,47,2
3202,101002,2016,48,2
3203,101002,2016,49,1
3204,101002,2016,51,1
3205,101002,2017,1,2
3206,101002,2017,5,1
3207,101002,2017,7,1
3208,101002,2017,8,1
3209,101002,2017,9,1
