addrcode,Year,WeekNum,NumberCases
100402,2014,11,0
100402,2014,12,0
100402,2014,13,0
100402,2014,14,0
100402,2014,15,0
100402,2014,16,0
100402,2014,17,0
100402,2014,18,0
100402,2014,19,0
100402,2014,20,0
100402,2014,21,0
100402,2014,22,1
100402,2014,23,0
100402,2014,24,0
100402,2014,25,1
100402,2014,26,0
100402,2014,27,0
100402,2014,28,0
100402,2014,29,1
100402,2014,30,0
100402,2014,31,0
100402,2014,32,1
100402,2014,33,0
100402,2014,34,1
100402,2014,35,0
100402,2014,36,0
100402,2014,37,0
100402,2014,38,0
100402,2014,39,0
100402,2014,40,1
100402,2014,41,1
100402,2014,42,0
100402,2014,43,0
100402,2014,44,0
100402,2014,45,1
100402,2014,46,0
100402,2014,47,0
100402,2014,48,0
100402,2014,49,0
100402,2014,50,0
100402,2014,51,0
100402,2014,52,0
100402,2015,1,0
100402,2015,2,0
100402,2015,3,0
100402,2015,4,1
100402,2015,5,0
100402,2015,6,1
100402,2015,7,0
100402,2015,8,0
100402,2015,9,0
100402,2015,10,0
100402,2015,11,0
100402,2015,12,0
100402,2015,13,0
100402,2015,14,0
100402,2015,15,0
100402,2015,16,0
100402,2015,17,1
100402,2015,18,0
100402,2015,19,0
100402,2015,20,2
100402,2015,21,2
100402,2015,22,0
100402,2015,23,1
100402,2015,24,1
100402,2015,25,0
100402,2015,26,0
100402,2015,27,1
100402,2015,28,2
100402,2015,29,0
100402,2015,30,0
100402,2015,31,0
100402,2015,32,1
100402,2015,33,1
100402,2015,34,0
100402,2015,35,0
100402,2015,36,0
100402,2015,37,1
100402,2015,38,0
100402,2015,39,0
100402,2015,40,1
100402,2015,41,0
100402,2015,42,0
100402,2015,43,0
100402,2015,44,3
100402,2015,45,1
100402,2015,46,0
100402,2015,47,1
100402,2015,48,0
100402,2015,49,1
100402,2015,50,0
100402,2015,51,0
100402,2015,52,0
100402,2015,53,0
100402,2016,1,2
100402,2016,2,2
100402,2016,3,0
100402,2016,4,0
100402,2016,5,0
100402,2016,6,1
100402,2016,7,1
100402,2016,8,0
100402,2016,9,0
100402,2016,10,0
100402,2016,11,1
100402,2016,12,0
100402,2016,13,0
100402,2016,14,0
100402,2016,15,0
100402,2016,16,0
100402,2016,17,0
100402,2016,18,0
100402,2016,19,0
100402,2016,20,0
100402,2016,21,0
100402,2016,22,0
100402,2016,23,0
100402,2016,24,0
100402,2016,25,0
100402,2016,26,0
100402,2016,27,0
100402,2016,28,0
100402,2016,29,1
100402,2016,30,0
100402,2016,31,0
100402,2016,32,0
100402,2016,33,0
100402,2016,34,1
100402,2016,35,0
100402,2016,36,0
100402,2016,37,0
100402,2016,38,0
100402,2016,39,0
100402,2016,40,0
100402,2016,41,0
100402,2016,42,1
100402,2016,43,0
100402,2016,44,0
100402,2016,45,0
100402,2016,46,0
100402,2016,47,0
100402,2016,48,0
100402,2016,49,0
100402,2016,50,0
100402,2016,51,0
100402,2016,52,0
100402,2017,1,0
100402,2017,2,0
100402,2017,3,0
100402,2017,4,0
100402,2017,5,0
100402,2017,6,0
100402,2017,7,0
100402,2017,8,0
100402,2017,9,1
100402,2017,10,0
100402,2017,11,1
100402,2017,12,0
100402,2017,13,0
100402,2017,14,0
100402,2017,15,0
100402,2017,16,0
100402,2017,17,0
100402,2017,18,0
100402,2017,19,0
100402,2017,20,0
100402,2017,21,0
100402,2017,22,0
100402,2017,23,1
100402,2017,24,0
100402,2017,25,0
100402,2017,26,1
100402,2017,27,0
100402,2017,28,0
100402,2017,29,0
100402,2017,30,1
100402,2017,31,1
100402,2017,32,0
100402,2017,33,0
100402,2017,34,0
100402,2017,35,0
100402,2017,36,0
100402,2017,37,0
100402,2017,38,1
100402,2017,39,1
100402,2017,40,0
100402,2017,41,0
100402,2017,42,2
100402,2017,43,2
100402,2017,44,1
100402,2017,45,2
100402,2017,46,2
100402,2017,47,3
100402,2017,48,3
100402,2017,49,4
100402,2017,50,0
100402,2017,51,0
100402,2017,52,0
100402,2018,1,0
100402,2018,2,0
100402,2018,3,1
100402,2018,4,0
100402,2018,5,0
100402,2018,6,1
100402,2018,7,0
100402,2018,8,0
100402,2018,9,1
100402,2018,10,1
100402,2018,11,1
100402,2018,12,0
100402,2018,13,1
100402,2018,14,0
100402,2018,15,0
100402,2018,16,0
100402,2018,17,2
100402,2018,18,1
100402,2018,19,0
100402,2018,20,0
100402,2018,21,0
100402,2018,22,0
100402,2018,23,0
100402,2018,24,0
100403,2014,1,0
100403,2014,2,0
100403,2014,3,0
100403,2014,4,0
100403,2014,5,0
100403,2014,6,0
100403,2014,7,1
100403,2014,8,0
100403,2014,9,0
100403,2014,10,0
100403,2014,11,0
100403,2014,12,0
100403,2014,13,0
100403,2014,14,1
100403,2014,15,0
100403,2014,16,0
100403,2014,17,0
100403,2014,18,0
100403,2014,19,1
100403,2014,20,0
100403,2014,21,1
100403,2014,22,0
100403,2014,23,1
100403,2014,24,0
100403,2014,25,0
100403,2014,26,0
100403,2014,27,0
100403,2014,28,0
100403,2014,29,0
100403,2014,30,0
100403,2014,31,0
100403,2014,32,0
100403,2014,33,1
100403,2014,34,0
100403,2014,35,0
100403,2014,36,0
100403,2014,37,0
100403,2014,38,0
100403,2014,39,0
100403,2014,40,0
100403,2014,41,0
100403,2014,42,0
100403,2014,43,1
100403,2014,44,0
100403,2014,45,0
100403,2014,46,0
100403,2014,47,0
100403,2014,48,0
100403,2014,49,0
100403,2014,50,0
100403,2014,51,0
100403,2014,52,0
100403,2015,1,0
100403,2015,2,0
100403,2015,3,0
100403,2015,4,0
100403,2015,5,0
100403,2015,6,0
100403,2015,7,0
100403,2015,8,0
100403,2015,9,0
100403,2015,10,0
100403,2015,11,0
100403,2015,12,0
100403,2015,13,0
100403,2015,14,1
100403,2015,15,0
100403,2015,16,2
100403,2015,17,1
100403,2015,18,0
100403,2015,19,1
100403,2015,20,0
100403,2015,21,0
100403,2015,22,0
100403,2015,23,0
100403,2015,24,0
100403,2015,25,0
100403,2015,26,0
100403,2015,27,0
100403,2015,28,0
100403,2015,29,0
100403,2015,30,0
100403,2015,31,0
100403,2015,32,0
100403,2015,33,0
100403,2015,34,0
100403,2015,35,0
100403,2015,36,1
100403,2015,37,0
100403,2015,38,0
100403,2015,39,0
100403,2015,40,1
100403,2015,41,1
100403,2015,42,0
100403,2015,43,0
100403,2015,44,0
100403,2015,45,0
100403,2015,46,0
100403,2015,47,0
100403,2015,48,0
100403,2015,49,0
100403,2015,50,0
100403,2015,51,0
100403,2015,52,0
100403,2015,53,0
100403,2016,1,0
100403,2016,2,0
100403,2016,3,0
100403,2016,4,0
100403,2016,5,1
100403,2016,6,0
100403,2016,7,0
100403,2016,8,0
100403,2016,9,0
100403,2016,10,1
100403,2016,11,0
100403,2016,12,0
100403,2016,13,0
100403,2016,14,0
100403,2016,15,0
100403,2016,16,1
100403,2016,17,0
100403,2016,18,0
100403,2016,19,0
100403,2016,20,0
100403,2016,21,0
100403,2016,22,0
100403,2016,23,0
100403,2016,24,0
100403,2016,25,0
100403,2016,26,0
100403,2016,27,0
100403,2016,28,0
100403,2016,29,0
100403,2016,30,0
100403,2016,31,0
100403,2016,32,0
100403,2016,33,0
100403,2016,34,0
100403,2016,35,0
100403,2016,36,0
100403,2016,37,0
100403,2016,38,0
100403,2016,39,0
100403,2016,40,0
100403,2016,41,0
100403,2016,42,0
100403,2016,43,0
100403,2016,44,0
100403,2016,45,0
100403,2016,46,0
100403,2016,47,0
100403,2016,48,0
100403,2016,49,0
100403,2016,50,0
100403,2016,51,0
100403,2016,52,0
100403,2017,1,0
100403,2017,2,0
100403,2017,3,0
100403,2017,4,0
100403,2017,5,0
100403,2017,6,0
100403,2017,7,1
100403,2017,8,0
100403,2017,9,0
100403,2017,10,0
100403,2017,11,0
100403,2017,12,0
100403,2017,13,0
100403,2017,14,0
100403,2017,15,0
100403,2017,16,0
100403,2017,17,0
100403,2017,18,0
100403,2017,19,0
100403,2017,20,0
100403,2017,21,0
100403,2017,22,0
100403,2017,23,0
100403,2017,24,0
100403,2017,25,0
100403,2017,26,0
100403,2017,27,0
100403,2017,28,1
100403,2017,29,0
100403,2017,30,0
100403,2017,31,2
100403,2017,32,1
100403,2017,33,1
100403,2017,34,0
100403,2017,35,1
100403,2017,36,1
100403,2017,37,0
100403,2017,38,0
100403,2017,39,0
100403,2017,40,0
100403,2017,41,0
100403,2017,42,1
100403,2017,43,1
100403,2017,44,0
100403,2017,45,2
100403,2017,46,0
100403,2017,47,1
100403,2017,48,0
100403,2017,49,0
100403,2017,50,0
100403,2017,51,0
100403,2017,52,0
100403,2018,1,0
100403,2018,2,1
100403,2018,3,0
100403,2018,4,1
100403,2018,5,0
100403,2018,6,0
100403,2018,7,0
100403,2018,8,0
100403,2018,9,0
100403,2018,10,0
100403,2018,11,0
100403,2018,12,0
100403,2018,13,0
100403,2018,14,1
100403,2018,15,1
100403,2018,16,1
100403,2018,17,0
100403,2018,18,0
100403,2018,19,1
100403,2018,20,0
100403,2018,21,0
100403,2018,22,0
100403,2018,23,0
100403,2018,24,0
100404,2014,1,0
100404,2014,2,1
100404,2014,3,0
100404,2014,4,0
100404,2014,5,0
100404,2014,6,1
100404,2014,7,0
100404,2014,8,0
100404,2014,9,0
100404,2014,10,0
100404,2014,11,0
100404,2014,12,0
100404,2014,13,0
100404,2014,14,0
100404,2014,15,0
100404,2014,16,0
100404,2014,17,0
100404,2014,18,0
100404,2014,19,0
100404,2014,20,0
100404,2014,21,0
100404,2014,22,0
100404,2014,23,0
100404,2014,24,0
100404,2014,25,0
100404,2014,26,1
100404,2014,27,0
100404,2014,28,1
100404,2014,29,0
100404,2014,30,0
100404,2014,31,0
100404,2014,32,1
100404,2014,33,0
100404,2014,34,0
100404,2014,35,1
100404,2014,36,0
100404,2014,37,0
100404,2014,38,0
100404,2014,39,0
100404,2014,40,0
100404,2014,41,0
100404,2014,42,0
100404,2014,43,0
100404,2014,44,1
100404,2014,45,0
100404,2014,46,0
100404,2014,47,1
100404,2014,48,0
100404,2014,49,2
100404,2014,50,0
100404,2014,51,0
100404,2014,52,0
100404,2015,1,0
100404,2015,2,1
100404,2015,3,0
100404,2015,4,1
100404,2015,5,0
100404,2015,6,1
100404,2015,7,1
100404,2015,8,0
100404,2015,9,0
100404,2015,10,0
100404,2015,11,0
100404,2015,12,0
100404,2015,13,0
100404,2015,14,0
100404,2015,15,1
100404,2015,16,0
100404,2015,17,0
100404,2015,18,0
100404,2015,19,0
100404,2015,20,1
100404,2015,21,0
100404,2015,22,1
100404,2015,23,0
100404,2015,24,0
100404,2015,25,0
100404,2015,26,0
100404,2015,27,1
100404,2015,28,2
100404,2015,29,1
100404,2015,30,0
100404,2015,31,0
100404,2015,32,1
100404,2015,33,0
100404,2015,34,0
100404,2015,35,0
100404,2015,36,0
100404,2015,37,0
100404,2015,38,0
100404,2015,39,1
100404,2015,40,0
100404,2015,41,0
100404,2015,42,0
100404,2015,43,2
100404,2015,44,0
100404,2015,45,1
100404,2015,46,2
100404,2015,47,2
100404,2015,48,0
100404,2015,49,1
100404,2015,50,0
100404,2015,51,0
100404,2015,52,0
100404,2015,53,0
100404,2016,1,0
100404,2016,2,0
100404,2016,3,0
100404,2016,4,0
100404,2016,5,0
100404,2016,6,0
100404,2016,7,0
100404,2016,8,0
100404,2016,9,0
100404,2016,10,0
100404,2016,11,0
100404,2016,12,0
100404,2016,13,0
100404,2016,14,0
100404,2016,15,0
100404,2016,16,0
100404,2016,17,0
100404,2016,18,0
100404,2016,19,0
100404,2016,20,0
100404,2016,21,0
100404,2016,22,0
100404,2016,23,0
100404,2016,24,0
100404,2016,25,0
100404,2016,26,0
100404,2016,27,0
100404,2016,28,0
100404,2016,29,0
100404,2016,30,0
100404,2016,31,0
100404,2016,32,0
100404,2016,33,0
100404,2016,34,0
100404,2016,35,0
100404,2016,36,0
100404,2016,37,0
100404,2016,38,0
100404,2016,39,1
100404,2016,40,0
100404,2016,41,0
100404,2016,42,1
100404,2016,43,0
100404,2016,44,0
100404,2016,45,0
100404,2016,46,0
100404,2016,47,0
100404,2016,48,0
100404,2016,49,0
100404,2016,50,0
100404,2016,51,0
100404,2016,52,0
100404,2017,1,0
100404,2017,2,0
100404,2017,3,0
100404,2017,4,0
100404,2017,5,0
100404,2017,6,0
100404,2017,7,0
100404,2017,8,0
100404,2017,9,0
100404,2017,10,0
100404,2017,11,0
100404,2017,12,0
100404,2017,13,0
100404,2017,14,0
100404,2017,15,0
100404,2017,16,0
100404,2017,17,1
100404,2017,18,0
100404,2017,19,0
100404,2017,20,0
100404,2017,21,0
100404,2017,22,0
100404,2017,23,0
100404,2017,24,0
100404,2017,25,0
100404,2017,26,0
100404,2017,27,0
100404,2017,28,0
100404,2017,29,0
100404,2017,30,0
100404,2017,31,0
100404,2017,32,0
100404,2017,33,0
100404,2017,34,0
100404,2017,35,0
100404,2017,36,0
100404,2017,37,0
100404,2017,38,0
100404,2017,39,0
100404,2017,40,0
100404,2017,41,2
100404,2017,42,0
100404,2017,43,0
100404,2017,44,0
100404,2017,45,1
100404,2017,46,1
100404,2017,47,0
100404,2017,48,0
100404,2017,49,0
100404,2017,50,0
100404,2017,51,0
100404,2017,52,0
100404,2018,1,1
100404,2018,2,0
100404,2018,3,0
100404,2018,4,0
100404,2018,5,0
100404,2018,6,0
100404,2018,7,0
100404,2018,8,0
100404,2018,9,0
100404,2018,10,0
100404,2018,11,0
100404,2018,12,0
100404,2018,13,0
100404,2018,14,1
100404,2018,15,0
100404,2018,16,1
100404,2018,17,0
100404,2018,18,0
100404,2018,19,0
100404,2018,20,0
100404,2018,21,0
100404,2018,22,0
100404,2018,23,0
100404,2018,24,0
100405,2014,1,0
100405,2014,2,0
100405,2014,3,0
100405,2014,4,1
100405,2014,5,0
100405,2014,6,0
100405,2014,7,0
100405,2014,8,0
100405,2014,9,0
100405,2014,10,0
100405,2014,11,0
100405,2014,12,0
100405,2014,13,0
100405,2014,14,0
100405,2014,15,0
100405,2014,16,0
100405,2014,17,0
100405,2014,18,0
100405,2014,19,0
100405,2014,20,0
100405,2014,21,0
100405,2014,22,1
100405,2014,23,0
100405,2014,24,0
100405,2014,25,0
100405,2014,26,0
100405,2014,27,0
100405,2014,28,0
100405,2014,29,0
100405,2014,30,0
100405,2014,31,0
100405,2014,32,0
100405,2014,33,1
100405,2014,34,0
100405,2014,35,1
100405,2014,36,0
100405,2014,37,0
100405,2014,38,1
100405,2014,39,0
100405,2014,40,0
100405,2014,41,0
100405,2014,42,3
100405,2014,43,2
100405,2014,44,0
100405,2014,45,0
100405,2014,46,2
100405,2014,47,2
100405,2014,48,2
100405,2014,49,0
100405,2014,50,0
100405,2014,51,0
100405,2014,52,0
100405,2015,1,0
100405,2015,2,0
100405,2015,3,0
100405,2015,4,1
100405,2015,5,0
100405,2015,6,0
100405,2015,7,0
100405,2015,8,1
100405,2015,9,1
100405,2015,10,1
100405,2015,11,0
100405,2015,12,0
100405,2015,13,2
100405,2015,14,0
100405,2015,15,0
100405,2015,16,0
100405,2015,17,0
100405,2015,18,0
100405,2015,19,0
100405,2015,20,0
100405,2015,21,0
100405,2015,22,2
100405,2015,23,3
100405,2015,24,1
100405,2015,25,0
100405,2015,26,0
100405,2015,27,0
100405,2015,28,0
100405,2015,29,0
100405,2015,30,0
100405,2015,31,0
100405,2015,32,0
100405,2015,33,0
100405,2015,34,1
100405,2015,35,0
100405,2015,36,1
100405,2015,37,1
100405,2015,38,0
100405,2015,39,0
100405,2015,40,0
100405,2015,41,0
100405,2015,42,0
100405,2015,43,0
100405,2015,44,0
100405,2015,45,0
100405,2015,46,1
100405,2015,47,1
100405,2015,48,2
100405,2015,49,2
100405,2015,50,1
100405,2015,51,0
100405,2015,52,0
100405,2015,53,0
100405,2016,1,1
100405,2016,2,1
100405,2016,3,0
100405,2016,4,0
100405,2016,5,0
100405,2016,6,2
100405,2016,7,0
100405,2016,8,0
100405,2016,9,0
100405,2016,10,0
100405,2016,11,0
100405,2016,12,1
100405,2016,13,0
100405,2016,14,0
100405,2016,15,0
100405,2016,16,0
100405,2016,17,0
100405,2016,18,0
100405,2016,19,0
100405,2016,20,0
100405,2016,21,0
100405,2016,22,0
100405,2016,23,0
100405,2016,24,0
100405,2016,25,0
100405,2016,26,0
100405,2016,27,0
100405,2016,28,0
100405,2016,29,0
100405,2016,30,0
100405,2016,31,0
100405,2016,32,0
100405,2016,33,0
100405,2016,34,1
100405,2016,35,0
100405,2016,36,2
100405,2016,37,0
100405,2016,38,0
100405,2016,39,0
100405,2016,40,0
100405,2016,41,0
100405,2016,42,0
100405,2016,43,0
100405,2016,44,0
100405,2016,45,0
100405,2016,46,0
100405,2016,47,0
100405,2016,48,0
100405,2016,49,0
100405,2016,50,0
100405,2016,51,1
100405,2016,52,1
100405,2017,1,0
100405,2017,2,1
100405,2017,3,2
100405,2017,4,0
100405,2017,5,0
100405,2017,6,0
100405,2017,7,0
100405,2017,8,0
100405,2017,9,0
100405,2017,10,0
100405,2017,11,0
100405,2017,12,0
100405,2017,13,0
100405,2017,14,0
100405,2017,15,0
100405,2017,16,0
100405,2017,17,0
100405,2017,18,0
100405,2017,19,1
100405,2017,20,0
100405,2017,21,3
100405,2017,22,1
100405,2017,23,0
100405,2017,24,1
100405,2017,25,0
100405,2017,26,6
100405,2017,27,1
100405,2017,28,0
100405,2017,29,4
100405,2017,30,2
100405,2017,31,2
100405,2017,32,3
100405,2017,33,3
100405,2017,34,4
100405,2017,35,2
100405,2017,36,1
100405,2017,37,0
100405,2017,38,0
100405,2017,39,0
100405,2017,40,2
100405,2017,41,0
100405,2017,42,1
100405,2017,43,0
100405,2017,44,1
100405,2017,45,1
100405,2017,46,0
100405,2017,47,2
100405,2017,48,1
100405,2017,49,0
100405,2017,50,0
100405,2017,51,0
100405,2017,52,0
100405,2018,1,0
100405,2018,2,0
100405,2018,3,0
100405,2018,4,0
100405,2018,5,0
100405,2018,6,0
100405,2018,7,0
100405,2018,8,0
100405,2018,9,0
100405,2018,10,0
100405,2018,11,1
100405,2018,12,0
100405,2018,13,1
100405,2018,14,1
100405,2018,15,1
100405,2018,16,0
100405,2018,17,0
100405,2018,18,1
100405,2018,19,1
100405,2018,20,0
100405,2018,21,0
100405,2018,22,0
100405,2018,23,0
100405,2018,24,0
100502,2014,1,0
100502,2014,2,1
100502,2014,3,2
100502,2014,4,1
100502,2014,5,0
100502,2014,6,0
100502,2014,7,3
100502,2014,8,2
100502,2014,9,2
100502,2014,10,3
100502,2014,11,1
100502,2014,12,0
100502,2014,13,0
100502,2014,14,1
100502,2014,15,0
100502,2014,16,1
100502,2014,17,1
100502,2014,18,0
100502,2014,19,1
100502,2014,20,0
100502,2014,21,1
100502,2014,22,0
100502,2014,23,0
100502,2014,24,1
100502,2014,25,1
100502,2014,26,1
100502,2014,27,0
100502,2014,28,0
100502,2014,29,0
100502,2014,30,0
100502,2014,31,2
100502,2014,32,0
100502,2014,33,2
100502,2014,34,2
100502,2014,35,3
100502,2014,36,0
100502,2014,37,0
100502,2014,38,3
100502,2014,39,1
100502,2014,40,4
100502,2014,41,4
100502,2014,42,1
100502,2014,43,1
100502,2014,44,0
100502,2014,45,0
100502,2014,46,1
100502,2014,47,1
100502,2014,48,1
100502,2014,49,4
100502,2014,50,0
100502,2014,51,1
100502,2014,52,0
100502,2015,1,0
100502,2015,2,1
100502,2015,3,1
100502,2015,4,1
100502,2015,5,2
100502,2015,6,0
100502,2015,7,1
100502,2015,8,0
100502,2015,9,2
100502,2015,10,0
100502,2015,11,2
100502,2015,12,0
100502,2015,13,1
100502,2015,14,0
100502,2015,15,1
100502,2015,16,1
100502,2015,17,1
100502,2015,18,0
100502,2015,19,0
100502,2015,20,4
100502,2015,21,2
100502,2015,22,4
100502,2015,23,7
100502,2015,24,2
100502,2015,25,6
100502,2015,26,2
100502,2015,27,10
100502,2015,28,5
100502,2015,29,5
100502,2015,30,8
100502,2015,31,6
100502,2015,32,4
100502,2015,33,3
100502,2015,34,12
100502,2015,35,11
100502,2015,36,16
100502,2015,37,12
100502,2015,38,10
100502,2015,39,24
100502,2015,40,18
100502,2015,41,15
100502,2015,42,16
100502,2015,43,12
100502,2015,44,22
100502,2015,45,26
100502,2015,46,38
100502,2015,47,45
100502,2015,48,43
100502,2015,49,29
100502,2015,50,25
100502,2015,51,8
100502,2015,52,0
100502,2015,53,0
100502,2016,1,10
100502,2016,2,4
100502,2016,3,3
100502,2016,4,3
100502,2016,5,5
100502,2016,6,2
100502,2016,7,2
100502,2016,8,0
100502,2016,9,0
100502,2016,10,2
100502,2016,11,2
100502,2016,12,2
100502,2016,13,0
100502,2016,14,2
100502,2016,15,1
100502,2016,16,2
100502,2016,17,1
100502,2016,18,1
100502,2016,19,2
100502,2016,20,0
100502,2016,21,0
100502,2016,22,0
100502,2016,23,0
100502,2016,24,0
100502,2016,25,0
100502,2016,26,0
100502,2016,27,1
100502,2016,28,0
100502,2016,29,4
100502,2016,30,3
100502,2016,31,0
100502,2016,32,2
100502,2016,33,3
100502,2016,34,3
100502,2016,35,3
100502,2016,36,1
100502,2016,37,4
100502,2016,38,4
100502,2016,39,3
100502,2016,40,9
100502,2016,41,0
100502,2016,42,4
100502,2016,43,1
100502,2016,44,8
100502,2016,45,4
100502,2016,46,4
100502,2016,47,3
100502,2016,48,4
100502,2016,49,1
100502,2016,50,1
100502,2016,51,1
100502,2016,52,0
100502,2017,1,3
100502,2017,2,0
100502,2017,3,1
100502,2017,4,0
100502,2017,5,1
100502,2017,6,0
100502,2017,7,1
100502,2017,8,0
100502,2017,9,0
100502,2017,10,1
100502,2017,11,0
100502,2017,12,1
100502,2017,13,0
100502,2017,14,0
100502,2017,15,0
100502,2017,16,0
100502,2017,17,0
100502,2017,18,0
100502,2017,19,0
100502,2017,20,0
100502,2017,21,1
100502,2017,22,1
100502,2017,23,1
100502,2017,24,2
100502,2017,25,4
100502,2017,26,2
100502,2017,27,2
100502,2017,28,1
100502,2017,29,3
100502,2017,30,4
100502,2017,31,3
100502,2017,32,4
100502,2017,33,5
100502,2017,34,3
100502,2017,35,3
100502,2017,36,2
100502,2017,37,5
100502,2017,38,4
100502,2017,39,7
100502,2017,40,8
100502,2017,41,4
100502,2017,42,3
100502,2017,43,10
100502,2017,44,2
100502,2017,45,6
100502,2017,46,4
100502,2017,47,3
100502,2017,48,4
100502,2017,49,2
100502,2017,50,1
100502,2017,51,2
100502,2017,52,0
100502,2018,1,1
100502,2018,2,1
100502,2018,3,0
100502,2018,4,0
100502,2018,5,1
100502,2018,6,1
100502,2018,7,0
100502,2018,8,2
100502,2018,9,2
100502,2018,10,0
100502,2018,11,0
100502,2018,12,2
100502,2018,13,1
100502,2018,14,1
100502,2018,15,0
100502,2018,16,5
100502,2018,17,2
100502,2018,18,0
100502,2018,19,1
100502,2018,20,1
100502,2018,21,1
100502,2018,22,0
100502,2018,23,0
100502,2018,24,0
100508,2014,1,1
100508,2014,2,2
100508,2014,3,1
100508,2014,4,0
100508,2014,5,1
100508,2014,6,1
100508,2014,7,1
100508,2014,8,2
100508,2014,9,0
100508,2014,10,0
100508,2014,11,0
100508,2014,12,1
100508,2014,13,0
100508,2014,14,0
100508,2014,15,1
100508,2014,16,1
100508,2014,17,0
100508,2014,18,0
100508,2014,19,0
100508,2014,20,0
100508,2014,21,1
100508,2014,22,1
100508,2014,23,1
100508,2014,24,0
100508,2014,25,1
100508,2014,26,0
100508,2014,27,0
100508,2014,28,1
100508,2014,29,0
100508,2014,30,0
100508,2014,31,0
100508,2014,32,1
100508,2014,33,0
100508,2014,34,0
100508,2014,35,1
100508,2014,36,0
100508,2014,37,1
100508,2014,38,4
100508,2014,39,1
100508,2014,40,3
100508,2014,41,1
100508,2014,42,1
100508,2014,43,0
100508,2014,44,2
100508,2014,45,0
100508,2014,46,0
100508,2014,47,1
100508,2014,48,0
100508,2014,49,3
100508,2014,50,0
100508,2014,51,1
100508,2014,52,0
100508,2015,1,0
100508,2015,2,1
100508,2015,3,1
100508,2015,4,2
100508,2015,5,2
100508,2015,6,1
100508,2015,7,1
100508,2015,8,1
100508,2015,9,1
100508,2015,10,1
100508,2015,11,2
100508,2015,12,0
100508,2015,13,2
100508,2015,14,0
100508,2015,15,0
100508,2015,16,1
100508,2015,17,0
100508,2015,18,2
100508,2015,19,1
100508,2015,20,3
100508,2015,21,2
100508,2015,22,6
100508,2015,23,5
100508,2015,24,3
100508,2015,25,3
100508,2015,26,3
100508,2015,27,8
100508,2015,28,5
100508,2015,29,8
100508,2015,30,6
100508,2015,31,3
100508,2015,32,5
100508,2015,33,5
100508,2015,34,7
100508,2015,35,8
100508,2015,36,6
100508,2015,37,5
100508,2015,38,7
100508,2015,39,4
100508,2015,40,7
100508,2015,41,6
100508,2015,42,6
100508,2015,43,13
100508,2015,44,9
100508,2015,45,12
100508,2015,46,23
100508,2015,47,10
100508,2015,48,13
100508,2015,49,7
100508,2015,50,3
100508,2015,51,7
100508,2015,52,0
100508,2015,53,0
100508,2016,1,4
100508,2016,2,3
100508,2016,3,3
100508,2016,4,1
100508,2016,5,3
100508,2016,6,0
100508,2016,7,3
100508,2016,8,1
100508,2016,9,2
100508,2016,10,2
100508,2016,11,1
100508,2016,12,0
100508,2016,13,0
100508,2016,14,1
100508,2016,15,0
100508,2016,16,1
100508,2016,17,1
100508,2016,18,0
100508,2016,19,0
100508,2016,20,0
100508,2016,21,0
100508,2016,22,0
100508,2016,23,1
100508,2016,24,0
100508,2016,25,0
100508,2016,26,1
100508,2016,27,0
100508,2016,28,0
100508,2016,29,0
100508,2016,30,2
100508,2016,31,2
100508,2016,32,8
100508,2016,33,6
100508,2016,34,5
100508,2016,35,3
100508,2016,36,2
100508,2016,37,0
100508,2016,38,3
100508,2016,39,6
100508,2016,40,5
100508,2016,41,4
100508,2016,42,2
100508,2016,43,2
100508,2016,44,3
100508,2016,45,1
100508,2016,46,8
100508,2016,47,10
100508,2016,48,0
100508,2016,49,0
100508,2016,50,4
100508,2016,51,1
100508,2016,52,1
100508,2017,1,1
100508,2017,2,0
100508,2017,3,0
100508,2017,4,0
100508,2017,5,0
100508,2017,6,1
100508,2017,7,1
100508,2017,8,0
100508,2017,9,0
100508,2017,10,0
100508,2017,11,0
100508,2017,12,0
100508,2017,13,1
100508,2017,14,0
100508,2017,15,1
100508,2017,16,0
100508,2017,17,0
100508,2017,18,1
100508,2017,19,0
100508,2017,20,0
100508,2017,21,0
100508,2017,22,2
100508,2017,23,2
100508,2017,24,3
100508,2017,25,0
100508,2017,26,1
100508,2017,27,2
100508,2017,28,3
100508,2017,29,2
100508,2017,30,2
100508,2017,31,2
100508,2017,32,1
100508,2017,33,3
100508,2017,34,2
100508,2017,35,3
100508,2017,36,2
100508,2017,37,5
100508,2017,38,10
100508,2017,39,0
100508,2017,40,3
100508,2017,41,3
100508,2017,42,2
100508,2017,43,5
100508,2017,44,10
100508,2017,45,6
100508,2017,46,5
100508,2017,47,3
100508,2017,48,3
100508,2017,49,2
100508,2017,50,1
100508,2017,51,0
100508,2017,52,0
100508,2018,1,0
100508,2018,2,0
100508,2018,3,0
100508,2018,4,0
100508,2018,5,1
100508,2018,6,1
100508,2018,7,0
100508,2018,8,2
100508,2018,9,1
100508,2018,10,0
100508,2018,11,3
100508,2018,12,1
100508,2018,13,1
100508,2018,14,2
100508,2018,15,0
100508,2018,16,1
100508,2018,17,2
100508,2018,18,0
100508,2018,19,3
100508,2018,20,0
100508,2018,21,0
100508,2018,22,0
100508,2018,23,0
100508,2018,24,0
100601,2014,1,0
100601,2014,2,1
100601,2014,3,2
100601,2014,4,1
100601,2014,5,1
100601,2014,6,1
100601,2014,7,2
100601,2014,8,0
100601,2014,9,1
100601,2014,10,0
